counterparty_id,amendment_count_24m,obligation_count,schedule_count,contract_start_date,contract_end_date
VEN-01721,2,28,4,01/11/2019,01/12/2029
VEN-01722,3,23,7,01/07/2021,01/08/2025
VEN-01723,1,24,9,02/07/2018,01/10/2027
VEN-01724,3,31,8,01/12/2019,01/11/2027
VEN-01725,3,27,5,01/10/2021,01/06/2025
VEN-01726,0,19,4,31/08/2022,31/10/2025
VEN-01727,1,29,4,01/04/2025,01/10/2027
VEN-01728,1,29,6,01/11/2023,02/03/2026
VEN-01729,1,26,4,01/12/2021,31/12/2030
VEN-01730,2,24,3,02/05/2021,30/01/2026
VEN-01731,2,31,4,01/01/2016,01/07/2025
VEN-01732,3,33,5,01/08/2022,31/10/2029
VEN-01733,0,28,3,02/03/2021,01/08/2027
VEN-01734,3,26,4,01/08/2025,01/10/2027
VEN-01735,0,24,6,30/01/2025,31/10/2026
VEN-01736,0,27,2,30/01/2021,01/05/2025
VEN-01737,2,34,2,02/07/2022,01/06/2029
VEN-01738,2,28,6,01/06/2019,01/04/2028
VEN-01739,1,31,3,01/07/2017,01/08/2027
VEN-01740,3,33,3,01/06/2025,01/06/2026
VEN-01741,2,27,2,01/05/2024,30/01/2026
VEN-01742,2,26,1,01/04/2020,01/06/2029
VEN-01743,2,24,3,31/12/2024,31/08/2025
VEN-01744,3,42,3,31/10/2022,31/08/2030
VEN-01745,2,25,5,01/12/2018,01/05/2028
VEN-01746,1,27,4,01/08/2025,01/04/2026
VEN-01747,1,22,2,01/10/2019,01/06/2030
VEN-01748,2,22,3,31/12/2024,01/12/2026
VEN-01749,3,17,3,02/05/2018,31/12/2026
VEN-01750,1,21,5,31/10/2018,01/06/2029
VEN-01751,1,19,4,01/06/2025,31/12/2025
VEN-01752,0,30,2,01/08/2020,30/11/2028
VEN-01753,2,24,3,01/04/2021,31/10/2026
VEN-01754,0,24,4,01/06/2016,30/01/2030
VEN-01755,1,27,4,01/08/2025,31/12/2027
VEN-01756,3,27,6,02/03/2019,31/12/2028
VEN-01757,2,19,5,01/07/2020,01/12/2027
VEN-01758,3,22,4,01/05/2016,01/06/2026
VEN-01759,4,38,3,01/08/2018,02/03/2027
VEN-01760,2,25,4,31/01/2023,30/01/2030
VEN-01761,1,25,5,31/10/2024,01/04/2028
VEN-01762,3,31,7,01/03/2020,01/04/2026
VEN-01763,3,27,3,01/07/2017,31/08/2025
VEN-01764,1,32,7,01/05/2020,01/10/2025
VEN-01765,0,30,1,01/03/2020,31/12/2029
VEN-01766,4,23,7,30/09/2020,31/08/2030
VEN-01767,1,25,4,01/04/2022,01/03/2028
VEN-01768,6,28,3,31/12/2016,31/08/2028
VEN-01769,4,33,2,01/04/2024,01/04/2028
VEN-01770,0,24,4,31/08/2020,02/03/2027
VEN-01771,2,34,3,01/04/2017,31/08/2029
VEN-01772,1,29,3,02/05/2023,01/10/2026
VEN-01773,2,33,3,01/10/2021,01/07/2029
VEN-01774,1,23,7,01/12/2018,01/10/2025
VEN-01775,4,33,5,31/08/2024,01/08/2028
VEN-01776,1,26,3,02/05/2023,01/07/2028
VEN-01777,1,28,7,01/10/2018,30/01/2026
VEN-01778,2,30,3,30/01/2025,02/05/2030
VEN-01779,2,28,4,02/03/2022,02/05/2026
VEN-01780,1,35,4,31/01/2020,02/03/2029
VEN-01781,2,30,5,01/06/2017,31/12/2027
VEN-01782,0,20,2,01/08/2024,31/08/2029
VEN-01783,3,25,7,01/08/2020,01/11/2027
VEN-01784,2,23,6,31/10/2018,30/09/2028
VEN-01785,2,26,2,31/12/2021,01/07/2029
VEN-01786,6,27,9,01/08/2021,01/05/2025
VEN-01787,0,32,4,02/05/2021,02/07/2026
VEN-01788,2,32,5,01/05/2017,01/11/2027
VEN-01789,1,29,4,01/11/2019,02/05/2027
VEN-01790,3,26,5,01/12/2021,01/07/2025
VEN-01791,0,21,4,31/10/2025,30/11/2028
VEN-01792,1,31,6,31/12/2021,01/10/2025
VEN-01793,1,26,3,31/10/2017,31/08/2029
VEN-01794,2,27,3,31/08/2021,02/05/2026
VEN-01795,2,24,7,31/12/2021,30/09/2028
VEN-01796,1,26,3,31/10/2018,01/06/2030
VEN-01797,1,20,6,01/04/2016,01/06/2027
VEN-01798,4,22,2,01/06/2024,02/07/2026
VEN-01799,1,32,5,01/07/2016,01/08/2026
VEN-01800,4,26,5,01/08/2022,01/12/2027
VEN-01801,1,26,3,31/01/2020,31/12/2026
VEN-01802,0,31,5,02/04/2023,02/05/2030
VEN-01803,1,25,6,01/10/2025,02/03/2030
VEN-01804,0,23,5,30/01/2022,02/03/2029
VEN-01805,3,22,3,02/03/2017,02/04/2027
VEN-01806,3,14,3,31/10/2016,30/01/2026
VEN-01807,1,21,6,02/03/2022,01/08/2026
VEN-01808,3,26,3,01/09/2019,01/12/2027
VEN-01809,1,26,3,01/04/2018,31/12/2029
VEN-01810,2,28,6,30/11/2020,01/10/2029
VEN-01811,4,29,8,31/10/2017,01/12/2030
VEN-01812,2,27,4,31/08/2024,01/11/2027
VEN-01813,1,33,4,31/08/2016,01/07/2028
VEN-01814,2,31,6,01/03/2020,01/08/2026
VEN-01815,2,22,6,01/06/2024,01/04/2029
VEN-01816,1,27,5,31/12/2017,31/12/2028
VEN-01817,4,30,2,31/08/2016,31/08/2025
VEN-01818,0,31,8,02/05/2022,01/09/2027
VEN-01819,4,17,6,02/05/2021,31/08/2030
VEN-01820,1,27,2,30/11/2016,01/04/2028
VEN-01821,1,29,5,01/08/2020,01/11/2027
VEN-01822,1,22,4,01/06/2022,31/12/2025
VEN-01823,0,29,7,01/08/2019,31/10/2029
VEN-01824,1,30,1,01/05/2024,02/07/2030
VEN-01825,1,23,5,01/08/2022,02/07/2030
VEN-01826,1,29,5,31/08/2017,01/08/2030
VEN-01827,3,27,7,31/12/2024,01/10/2030
VEN-01828,2,29,8,01/05/2020,31/12/2026
VEN-01829,0,25,3,02/03/2019,31/08/2029
VEN-01830,0,17,8,30/09/2020,31/12/2026
VEN-01831,0,33,6,30/01/2022,02/05/2027
VEN-01832,3,22,3,31/08/2016,01/04/2026
VEN-01833,3,22,4,31/10/2017,01/07/2025
VEN-01834,1,19,6,01/10/2017,31/08/2028
VEN-01835,3,22,3,31/12/2024,01/10/2025
VEN-01836,3,22,5,01/01/2016,01/06/2026
VEN-01837,2,27,3,30/11/2020,01/06/2026
VEN-01838,0,26,3,31/01/2019,31/10/2028
VEN-01839,2,27,3,02/03/2022,01/03/2028
VEN-01840,2,21,3,01/03/2020,01/10/2030
VEN-01841,1,30,4,31/10/2018,30/01/2029
VEN-01842,0,35,2,01/08/2020,02/05/2026
VEN-01843,1,34,3,01/04/2020,01/10/2026
VEN-01844,0,26,6,01/06/2022,01/08/2026
VEN-01845,3,30,3,01/01/2016,01/12/2027
VEN-01846,3,30,4,01/03/2024,31/10/2025
VEN-01847,1,28,2,01/04/2022,01/10/2027
VEN-01848,2,37,4,31/08/2017,31/01/2027
VEN-01849,0,31,7,02/03/2021,01/12/2025
VEN-01850,4,24,5,01/12/2025,02/05/2030
VEN-01851,2,29,7,30/11/2024,02/04/2027
VEN-01852,1,26,2,30/01/2017,01/06/2025
VEN-01853,2,23,4,31/01/2016,01/07/2029
VEN-01854,1,29,7,02/05/2023,30/11/2028
VEN-01855,2,16,3,01/11/2023,02/05/2027
VEN-01856,0,41,3,01/08/2023,02/07/2027
VEN-01857,0,31,3,31/10/2016,01/06/2026
VEN-01858,1,25,3,01/12/2025,31/01/2027
VEN-01859,2,38,3,31/12/2024,01/04/2026
VEN-01860,0,30,3,02/05/2022,01/04/2026
VEN-01861,3,29,2,01/03/2016,02/07/2027
VEN-01862,1,29,7,30/01/2025,30/01/2030
VEN-01863,6,26,3,31/08/2022,01/04/2026
VEN-01864,3,33,4,31/01/2024,31/12/2029
VEN-01865,0,24,2,31/08/2022,30/01/2030
VEN-01866,2,16,2,31/01/2019,01/07/2025
VEN-01867,1,21,4,01/01/2024,01/12/2026
VEN-01868,6,27,1,31/10/2021,01/08/2028
VEN-01869,1,24,2,01/05/2024,01/04/2026
VEN-01870,4,21,3,31/10/2025,01/09/2027
VEN-01871,1,31,2,31/12/2020,02/05/2029
VEN-01872,3,31,4,01/10/2022,01/05/2025
VEN-01873,4,28,6,02/07/2018,31/12/2028
VEN-01874,1,34,8,01/12/2025,31/01/2027
VEN-01875,1,32,4,01/07/2025,31/10/2029
VEN-01876,2,19,7,31/10/2016,02/05/2026
VEN-01877,2,34,5,31/08/2021,02/05/2029
VEN-01878,1,27,2,01/05/2017,31/08/2029
VEN-01879,2,29,4,30/11/2024,01/11/2027
VEN-01880,2,42,5,01/06/2022,01/11/2027
VEN-01881,2,29,4,31/12/2018,01/08/2027
VEN-01882,2,32,5,01/08/2023,01/12/2029
VEN-01883,7,25,8,01/10/2023,01/09/2027
VEN-01884,1,28,3,30/11/2024,31/10/2030
VEN-01885,3,21,1,02/07/2022,02/03/2026
VEN-01886,5,32,7,01/12/2018,01/08/2027
VEN-01887,2,25,6,31/12/2022,01/06/2028
VEN-01888,4,22,2,30/09/2024,01/07/2028
VEN-01889,3,31,3,01/09/2019,01/12/2027
VEN-01890,0,26,3,02/04/2019,01/12/2030
VEN-01891,1,32,5,31/10/2021,31/01/2028
VEN-01892,3,26,4,02/05/2023,01/04/2026
VEN-01893,2,24,6,01/09/2018,02/07/2027
VEN-01894,1,32,4,01/09/2018,01/08/2025
VEN-01895,5,31,3,31/12/2019,31/12/2026
VEN-01896,1,25,1,31/12/2021,31/12/2027
VEN-01897,0,17,2,30/11/2020,01/10/2025
VEN-01898,0,24,2,01/08/2024,31/01/2028
VEN-01899,0,22,5,01/12/2025,01/08/2026
VEN-01900,1,21,2,02/03/2023,31/08/2030
VEN-01901,1,26,5,30/09/2020,30/01/2026
VEN-01902,0,29,5,31/01/2019,01/12/2027
VEN-01903,0,22,4,01/08/2023,02/05/2026
VEN-01904,3,20,3,31/01/2019,01/11/2027
VEN-01905,1,31,3,01/12/2022,31/01/2028
VEN-01906,0,29,4,31/12/2019,01/03/2028
VEN-01907,2,24,5,31/10/2024,31/12/2027
VEN-01908,2,23,4,01/10/2022,01/11/2027
VEN-01909,1,28,3,01/01/2024,01/12/2026
VEN-01910,0,22,2,01/08/2019,02/07/2030
VEN-01911,4,19,6,31/10/2018,31/12/2028
VEN-01912,1,32,2,01/07/2025,31/10/2028
VEN-01913,2,27,6,31/12/2021,01/09/2027
VEN-01914,1,21,5,01/12/2019,31/10/2029
VEN-01915,2,27,6,01/08/2018,01/04/2029
VEN-01916,1,22,4,02/03/2018,02/03/2026
VEN-01917,1,26,5,01/04/2018,01/10/2027
VEN-01918,0,22,4,01/08/2024,02/05/2030
VEN-01919,3,30,4,01/08/2019,02/05/2030
VEN-01920,3,27,5,31/10/2017,31/10/2030
VEN-01921,0,29,6,01/06/2020,01/08/2029
VEN-01922,1,23,4,30/11/2016,31/10/2030
VEN-01923,3,23,6,01/10/2017,01/10/2026
VEN-01924,0,25,2,01/05/2016,01/12/2030
VEN-01925,0,32,3,01/07/2016,01/10/2030
VEN-01926,1,20,8,31/08/2025,02/05/2029
VEN-01927,0,33,4,31/12/2021,02/03/2029
VEN-01928,0,34,1,31/12/2016,02/03/2029
VEN-01929,1,30,6,02/03/2025,01/12/2025
VEN-01930,4,25,4,01/05/2025,31/08/2025
VEN-01931,2,24,2,02/03/2023,01/09/2026
VEN-01932,1,30,6,02/03/2022,01/12/2026
VEN-01933,2,29,2,01/10/2019,31/08/2025
VEN-01934,1,23,4,01/07/2020,31/10/2029
VEN-01935,3,24,5,01/08/2018,01/07/2025
VEN-01936,1,25,5,01/10/2023,02/05/2027
VEN-01937,2,34,3,02/03/2021,01/12/2025
VEN-01938,4,28,2,02/07/2022,31/10/2028
VEN-01939,2,34,1,30/11/2016,01/10/2030
VEN-01940,2,16,6,30/11/2016,31/08/2028
VEN-01941,3,31,2,01/10/2017,01/07/2028
VEN-01942,0,25,5,01/03/2024,31/08/2028
VEN-01943,1,31,3,31/12/2024,31/10/2026
VEN-01944,2,27,4,01/08/2020,01/06/2027
VEN-01945,1,19,6,01/12/2018,31/01/2027
VEN-01946,0,27,6,31/08/2017,01/06/2030
VEN-01947,2,23,3,31/12/2017,01/06/2027
VEN-01948,5,32,7,01/08/2023,01/10/2026
VEN-01949,3,25,3,02/07/2022,01/03/2028
VEN-01950,1,19,4,01/08/2016,01/10/2029
VEN-01951,3,34,3,01/12/2018,01/06/2027
VEN-01952,0,28,3,01/03/2016,01/06/2025
VEN-01953,1,32,3,01/10/2023,01/09/2027
VEN-01954,1,36,5,02/05/2023,30/01/2030
VEN-01955,1,25,5,01/06/2019,01/04/2030
VEN-01956,1,24,1,01/04/2021,31/08/2029
VEN-01957,4,25,6,01/03/2016,01/05/2028
VEN-01958,2,25,5,31/10/2025,01/12/2030
VEN-01959,2,34,5,01/10/2019,01/12/2025
VEN-01960,1,27,3,01/05/2016,31/12/2025
VEN-01961,1,23,3,31/08/2020,01/06/2029
VEN-01962,3,38,4,01/08/2024,01/12/2029
VEN-01963,2,34,7,01/05/2025,02/07/2026
VEN-01964,2,33,3,31/08/2021,31/01/2027
VEN-01965,2,21,4,02/05/2018,01/08/2026
VEN-01966,0,30,4,02/04/2019,01/10/2026
VEN-01967,0,27,3,30/11/2024,01/06/2025
VEN-01968,1,25,4,01/06/2019,02/07/2026
VEN-01969,2,29,8,31/10/2016,01/04/2029
VEN-01970,1,28,6,01/06/2019,01/06/2029
VEN-01971,1,31,3,02/05/2023,02/05/2030
VEN-01972,0,29,4,01/10/2025,01/10/2030
VEN-01973,4,21,6,01/05/2020,02/07/2026
VEN-01974,1,28,8,01/08/2018,31/12/2028
VEN-01975,0,34,5,01/04/2017,01/08/2027
VEN-01976,0,19,3,02/07/2018,31/10/2026
VEN-01977,4,19,5,02/05/2021,01/04/2029
VEN-01978,1,23,4,01/07/2020,01/08/2027
VEN-01979,0,22,3,01/01/2024,30/09/2028
VEN-01980,1,28,3,01/09/2018,01/09/2026
VEN-01981,4,29,5,02/05/2019,01/10/2027
VEN-01982,2,30,4,01/12/2025,31/08/2025
VEN-01983,3,26,5,01/12/2022,01/07/2025
VEN-01984,2,24,4,01/05/2024,31/08/2029
VEN-01985,1,27,3,01/04/2016,01/06/2030
VEN-01986,1,27,2,01/04/2025,01/12/2025
VEN-01987,1,22,3,30/09/2020,02/03/2029
VEN-01988,1,36,2,31/10/2022,31/12/2028
VEN-01989,3,26,8,31/08/2016,01/12/2026
VEN-01990,3,24,1,01/12/2023,01/10/2027
VEN-01991,2,22,6,01/07/2016,31/12/2026
VEN-01992,1,24,2,31/01/2024,01/10/2025
VEN-01993,1,18,3,01/08/2025,31/12/2029
VEN-01994,1,19,4,01/10/2021,31/12/2026
VEN-01995,3,26,3,31/12/2020,01/05/2028
VEN-01996,2,20,6,01/10/2019,01/10/2025
VEN-01997,3,22,7,30/09/2020,01/07/2025
VEN-01998,0,26,3,01/07/2020,30/11/2028
VEN-01999,2,27,2,01/12/2022,01/09/2027
VEN-02000,0,23,2,01/08/2017,02/03/2029
VEN-02001,3,32,5,01/07/2020,02/05/2030
VEN-02002,2,22,3,31/12/2021,01/06/2030
VEN-02003,3,31,8,02/03/2025,01/10/2025
VEN-02004,1,24,3,01/12/2021,01/12/2026
VEN-02005,2,24,6,01/08/2021,02/07/2026
VEN-02006,3,30,5,31/10/2025,02/05/2026
VEN-02007,3,25,7,01/12/2017,01/12/2027
VEN-02008,2,22,9,02/05/2018,31/12/2027
VEN-02009,3,28,8,01/08/2023,31/10/2030
VEN-02010,2,35,5,01/12/2019,31/12/2029
VEN-02011,5,32,4,01/08/2024,31/08/2025
VEN-02012,0,32,4,31/08/2024,01/08/2028
VEN-02013,2,22,6,02/04/2019,01/08/2026
VEN-02014,0,43,3,31/01/2024,01/10/2030
VEN-02015,4,34,7,30/09/2016,01/10/2026
VEN-02016,3,20,4,01/04/2024,31/10/2025
VEN-02017,2,28,3,01/06/2019,31/08/2030
VEN-02018,0,29,2,01/12/2021,01/06/2029
VEN-02019,2,17,2,02/03/2025,02/05/2029
VEN-02020,2,22,2,01/08/2025,30/01/2029
VEN-02021,4,25,5,01/08/2024,01/07/2029
VEN-02022,1,17,4,02/03/2018,01/09/2026
VEN-02023,2,33,5,31/01/2016,02/03/2029
VEN-02024,0,22,4,01/10/2022,02/07/2026
VEN-02025,1,24,9,02/04/2023,02/07/2030
VEN-02026,4,28,5,30/09/2016,02/07/2027
VEN-02027,5,29,4,01/12/2021,31/08/2030
VEN-02028,2,29,3,02/04/2023,02/03/2027
VEN-02029,5,23,4,01/06/2020,02/05/2026
VEN-02030,0,23,4,02/05/2022,02/04/2027
VEN-02031,3,25,4,01/12/2022,01/07/2028
VEN-02032,0,41,2,30/09/2016,01/06/2029
VEN-02033,1,33,4,01/09/2018,01/06/2025
VEN-02034,2,29,6,01/04/2024,31/10/2025
VEN-02035,1,35,3,31/12/2019,01/12/2026
VEN-02036,2,25,4,01/07/2017,01/08/2029
VEN-02037,3,24,3,30/01/2021,01/12/2026
VEN-02038,2,25,5,01/06/2024,01/03/2028
VEN-02039,0,24,6,30/01/2021,31/12/2030
VEN-02040,1,28,4,31/12/2020,02/05/2026
VEN-02041,4,30,4,01/12/2023,01/06/2026
VEN-02042,0,29,4,01/04/2017,02/03/2029
VEN-02043,2,24,11,01/08/2025,01/10/2029
VEN-02044,2,25,5,01/05/2024,01/06/2027
VEN-02045,5,30,3,30/11/2024,01/06/2026
VEN-02046,4,21,5,01/08/2025,30/01/2026
VEN-02047,3,23,5,31/01/2023,01/12/2030
VEN-02048,1,26,3,01/08/2023,31/08/2028
VEN-02049,4,27,3,31/10/2017,02/07/2027
VEN-02050,2,30,2,02/05/2023,02/03/2027
VEN-02051,2,41,2,02/07/2023,02/03/2026
VEN-02052,4,19,6,01/12/2021,01/12/2026
VEN-02053,1,24,4,30/01/2025,01/10/2029
VEN-02054,2,28,4,02/07/2018,31/12/2027
VEN-02055,0,38,2,31/10/2017,02/07/2030
VEN-02056,1,22,5,01/07/2025,01/04/2028
VEN-02057,0,28,3,01/08/2019,30/09/2028
VEN-02058,3,30,2,01/04/2020,02/05/2029
VEN-02059,0,37,6,01/03/2016,02/05/2026
VEN-02060,2,29,3,01/09/2018,31/01/2028
VEN-02061,2,23,5,30/11/2016,01/04/2030
VEN-02062,0,27,6,01/12/2017,01/05/2028
VEN-02063,1,25,3,01/11/2019,01/10/2026
VEN-02064,0,27,5,01/05/2016,01/08/2028
VEN-02065,1,24,4,01/11/2019,30/01/2029
VEN-02066,0,26,6,31/08/2017,01/08/2030
VEN-02067,4,30,7,01/07/2021,31/08/2029
VEN-02068,2,22,3,30/11/2024,31/10/2025
VEN-02069,3,24,3,02/05/2019,31/08/2028
VEN-02070,3,25,5,01/03/2024,30/01/2029
VEN-02071,1,29,4,30/11/2020,01/08/2029
VEN-02072,1,31,11,01/10/2018,01/07/2025
VEN-02073,1,32,4,01/04/2017,01/12/2026
VEN-02074,0,22,2,01/11/2023,01/10/2026
VEN-02075,2,32,3,31/12/2016,01/06/2026
VEN-02076,0,37,2,02/07/2023,31/10/2029
VEN-02077,1,22,2,30/01/2018,01/12/2027
VEN-02078,3,27,2,01/07/2017,02/05/2027
VEN-02079,2,26,4,01/06/2019,01/06/2028
VEN-02080,4,28,9,02/05/2021,01/06/2025
VEN-02081,3,29,4,31/01/2020,01/09/2026
VEN-02082,4,31,3,31/12/2021,01/04/2028
VEN-02083,3,30,4,30/11/2024,01/06/2026
VEN-02084,2,27,4,01/04/2021,01/11/2027
VEN-02085,1,39,4,01/10/2025,02/03/2027
VEN-02086,0,24,3,01/06/2023,01/08/2030
VEN-02087,2,31,3,31/01/2016,02/05/2030
VEN-02088,1,20,6,30/01/2025,01/10/2030
VEN-02089,1,30,6,01/06/2025,02/07/2027
VEN-02090,0,26,6,01/03/2016,01/12/2026
VEN-02091,2,29,5,01/09/2018,01/04/2028
VEN-02092,3,23,5,31/12/2022,31/12/2029
VEN-02093,2,31,5,31/10/2024,01/12/2029
VEN-02094,1,23,5,31/10/2020,01/04/2028
VEN-02095,2,27,4,01/07/2016,01/07/2028
VEN-02096,2,32,3,01/05/2025,01/06/2028
VEN-02097,3,23,2,01/01/2016,31/12/2027
VEN-02098,0,31,5,01/07/2024,01/12/2025
VEN-02099,2,23,5,01/04/2016,02/04/2027
VEN-02100,1,26,4,30/11/2024,30/01/2030
VEN-02101,2,34,7,02/05/2023,01/04/2030
VEN-02102,1,32,4,01/06/2025,30/09/2028
VEN-02103,0,33,8,01/07/2021,01/12/2030
VEN-02104,2,24,4,01/06/2019,01/10/2030
VEN-02105,1,31,3,01/08/2024,01/03/2028
VEN-02106,4,29,6,01/10/2025,31/10/2029
VEN-02107,1,20,6,31/08/2024,02/07/2026
VEN-02108,1,27,4,01/06/2021,31/12/2027
VEN-02109,2,26,1,31/10/2020,01/09/2027
VEN-02110,4,18,2,02/05/2019,01/04/2030
VEN-02111,0,32,4,01/07/2016,01/09/2027
VEN-02112,5,30,3,02/05/2022,31/01/2027
VEN-02113,2,23,5,31/01/2020,02/07/2027
VEN-02114,1,17,3,01/06/2024,01/04/2030
VEN-02115,2,26,4,02/07/2022,31/10/2028
VEN-02116,1,27,7,01/10/2023,01/12/2025
VEN-02117,2,35,8,31/01/2024,01/06/2025
VEN-02118,2,29,3,01/06/2024,02/04/2027
VEN-02119,3,33,4,01/07/2025,31/12/2029
VEN-02120,3,31,6,31/12/2022,01/04/2030
VEN-02121,4,26,3,01/06/2025,02/03/2026
VEN-02122,1,29,7,01/06/2022,01/06/2025
VEN-02123,3,28,3,01/05/2025,31/10/2026
VEN-02124,3,30,2,31/12/2021,01/04/2030
VEN-02125,0,26,2,31/10/2017,01/10/2027
VEN-02126,3,30,3,01/10/2023,01/07/2025
VEN-02127,0,28,3,02/03/2025,01/03/2028
VEN-02128,3,28,4,01/08/2023,30/01/2029
VEN-02129,1,22,4,31/08/2021,31/10/2025
VEN-02130,1,25,1,01/08/2019,31/12/2028
VEN-02131,5,25,5,01/09/2019,01/12/2029
VEN-02132,2,38,6,01/10/2025,01/08/2025
VEN-02133,1,25,2,31/08/2016,01/08/2025
VEN-02134,1,33,3,01/08/2021,30/01/2030
VEN-02135,1,26,3,31/10/2022,31/12/2027
VEN-02136,1,24,3,31/08/2016,01/10/2025
VEN-02137,0,34,3,31/01/2024,30/01/2026
VEN-02138,6,28,7,02/05/2018,02/03/2030
VEN-02139,1,38,4,31/01/2016,01/04/2030
VEN-02140,1,31,6,31/08/2022,01/12/2030
VEN-02141,1,27,2,31/08/2021,01/04/2029
VEN-02142,1,25,7,01/07/2020,02/03/2029
VEN-02143,2,24,3,31/08/2017,02/07/2030
VEN-02144,2,35,3,01/03/2016,31/08/2030
VEN-02145,2,31,9,01/05/2020,01/06/2025
VEN-02146,3,25,5,31/10/2018,30/11/2028
VEN-02147,2,30,4,01/06/2017,31/08/2029
VEN-02148,2,27,3,31/01/2020,01/12/2030
VEN-02149,2,33,4,30/01/2018,01/08/2025
VEN-02150,3,20,2,01/05/2020,31/10/2029
VEN-02151,2,23,3,01/07/2020,01/07/2028
VEN-02152,0,29,3,31/12/2016,02/03/2029
VEN-02153,0,27,4,01/04/2022,31/12/2030
VEN-02154,0,24,3,01/01/2024,31/12/2030
VEN-02155,2,24,5,01/10/2018,02/05/2026
VEN-02156,1,23,5,01/03/2020,31/01/2028
VEN-02157,1,28,7,01/05/2020,01/09/2027
VEN-02158,1,32,4,01/06/2022,31/01/2028
VEN-02159,3,31,3,31/10/2018,01/09/2027
VEN-02160,3,24,5,01/04/2021,02/03/2030
VEN-02161,5,32,1,01/06/2019,01/06/2030
VEN-02162,3,20,4,01/08/2025,02/03/2029
VEN-02163,0,22,6,31/08/2016,31/12/2028
VEN-02164,3,27,3,31/12/2017,30/01/2026
VEN-02165,1,36,2,31/12/2020,02/04/2027
VEN-02166,1,27,4,31/01/2024,31/01/2027
VEN-02167,2,29,3,31/01/2016,01/12/2025
VEN-02168,1,27,2,01/05/2020,31/08/2028
VEN-02169,1,34,1,02/05/2021,31/12/2028
VEN-02170,1,24,2,30/09/2016,01/06/2025
VEN-02171,2,26,4,30/11/2016,01/12/2027
VEN-02172,2,21,5,01/06/2023,01/04/2028
VEN-02173,1,16,2,02/04/2019,01/12/2027
VEN-02174,3,25,2,31/08/2022,01/09/2026
VEN-02175,1,29,4,01/08/2025,01/06/2025
VEN-02176,2,20,6,01/12/2021,01/09/2026
VEN-02177,2,34,5,01/08/2023,31/12/2030
VEN-02178,1,30,4,01/07/2020,01/06/2030
VEN-02179,3,31,5,01/07/2021,02/05/2029
VEN-02180,1,34,5,01/09/2023,01/12/2026
VEN-02181,1,29,5,01/06/2021,01/06/2025
VEN-02182,2,26,5,01/08/2018,01/06/2030
VEN-02183,3,25,6,01/10/2019,01/10/2027
VEN-02184,1,30,4,01/09/2019,01/05/2028
VEN-02185,0,34,6,31/08/2024,31/10/2030
VEN-02186,4,26,4,31/12/2024,31/08/2030
VEN-02187,2,26,5,01/08/2019,01/07/2028
VEN-02188,3,26,2,31/10/2020,01/07/2029
VEN-02189,0,26,5,01/09/2019,01/07/2028
VEN-02190,2,31,2,02/05/2022,01/09/2027
VEN-02191,2,26,6,30/11/2024,01/09/2026
VEN-02192,0,34,5,01/06/2022,01/07/2025
VEN-02193,3,23,5,02/07/2019,31/08/2030
VEN-02194,2,28,5,01/03/2016,01/06/2030
VEN-02195,1,23,2,01/04/2020,01/08/2027
VEN-02196,1,30,3,01/12/2021,02/05/2029
VEN-02197,1,19,7,02/05/2022,01/12/2025
VEN-02198,1,26,4,01/10/2025,30/01/2026
VEN-02199,0,24,6,01/01/2024,01/04/2030
VEN-02200,2,29,3,01/06/2022,31/08/2030
VEN-02201,1,23,4,01/11/2019,31/10/2028
VEN-02202,3,25,7,31/12/2019,31/01/2028
VEN-02203,3,24,2,31/08/2022,31/12/2028
VEN-02204,0,30,3,31/08/2020,01/07/2025
VEN-02205,5,16,1,01/09/2023,02/03/2027
VEN-02206,1,28,8,02/03/2025,31/12/2026
VEN-02207,0,33,4,31/01/2023,01/05/2028
VEN-02208,2,27,4,01/04/2024,01/04/2030
VEN-02209,3,24,5,01/08/2020,01/10/2025
VEN-02210,4,36,9,01/04/2018,01/09/2027
VEN-02211,1,32,3,01/04/2024,31/08/2029
VEN-02212,1,20,2,01/12/2025,01/12/2029
VEN-02213,1,23,3,01/06/2025,01/04/2030
VEN-02214,1,32,5,01/09/2023,01/08/2027
VEN-02215,2,37,3,01/05/2024,01/10/2030
VEN-02216,1,32,1,01/03/2016,30/01/2026
VEN-02217,1,27,8,01/08/2023,31/12/2029
VEN-02218,1,30,5,01/06/2019,01/06/2026
VEN-02219,1,33,6,31/12/2018,02/03/2029
VEN-02220,2,26,4,02/07/2023,02/05/2030
VEN-02221,3,26,4,01/07/2024,01/04/2029
VEN-02222,3,28,1,01/01/2024,02/05/2026
VEN-02223,1,23,1,02/03/2017,02/05/2030
VEN-02224,2,29,4,31/10/2021,31/08/2030
VEN-02225,0,26,4,01/12/2025,31/01/2028
VEN-02226,1,23,9,02/07/2019,01/12/2026
VEN-02227,4,27,4,31/08/2021,31/12/2028
VEN-02228,3,31,4,01/04/2024,01/12/2030
VEN-02229,3,29,9,01/05/2024,31/10/2030
VEN-02230,4,27,4,02/07/2018,31/10/2025
VEN-02231,3,16,2,31/10/2022,30/01/2026
VEN-02232,1,31,2,01/07/2025,01/06/2028
VEN-02233,1,27,5,02/05/2018,01/04/2030
VEN-02234,4,23,4,01/01/2024,01/07/2025
VEN-02235,1,21,4,01/01/2016,01/04/2029
VEN-02236,0,29,4,31/01/2020,01/10/2026
