external_org_id,open_critical_vulnerability_count,average_critical_patch_age_days,security_incident_count_24m,penetration_test_high_finding_count,third_party_cyber_rating
VEN-01762,1,3.672854811059458,0,0,655.1734689671352
VEN-01763,1,20.97945992645417,2,1,803.0842851509253
VEN-01764,2,56.72128223508617,1,0,853.0347127310366
VEN-01765,0,23.904485453563108,0,1,904.2667072027396
VEN-01766,1,8.243334238133793,2,0,681.78629381467
VEN-01767,2,26.57547379163326,0,0,680.7514365148787
VEN-01768,0,10.74448198876571,1,1,655.7585980886912
VEN-01769,1,54.10978495766221,1,0,895.9861684352079
VEN-01770,3,14.528223659621268,0,1,798.8624322745214
VEN-01771,1,32.963023481313975,0,1,794.3037646556996
VEN-01772,2,44.81065697604078,0,0,790.481250907978
VEN-01773,1,49.70063743890935,0,1,769.9392572345607
VEN-01774,0,75.78729336570987,0,2,748.7440943630307
VEN-01775,3,53.3362204106614,0,1,800.7684564734093
VEN-01776,1,23.54953298800988,0,2,863.3191934333333
VEN-01777,2,31.95326669913374,0,2,736.6918531084373
VEN-01778,2,67.53706695427464,0,2,848.6140193467503
VEN-01779,0,36.61391962923306,0,0,804.6569426774521
VEN-01780,1,20.16455009937382,0,0,788.9078849230377
VEN-01781,0,20.36024219543188,0,2,891.6620533971371
VEN-01782,1,48.26852129871536,1,0,950.0
VEN-01783,2,30.501157914117343,0,0,862.1251850568298
VEN-01784,0,59.5525795578365,0,0,735.2660352231293
VEN-01785,2,25.095586682477364,0,0,774.9403767973439
VEN-01786,0,50.47728013700461,0,1,875.0802279470328
VEN-01787,0,34.23869559499346,0,2,723.9038636710986
VEN-01788,0,46.189516439823,1,1,738.0894139941455
VEN-01789,0,31.979512995709808,0,0,665.9019294000935
VEN-01790,0,15.437356607589924,0,2,721.361041116692
VEN-01791,1,15.182160861487812,0,1,834.9789949046659
VEN-01792,0,39.640043791159975,0,0,598.233500956784
VEN-01793,0,18.220079851227407,3,0,859.0144057735819
VEN-01794,0,39.78123048623898,1,1,863.1919922650237
VEN-01795,1,16.730416100336974,1,1,917.4001457404032
VEN-01796,1,30.712673067164094,0,0,858.9958671895095
VEN-01797,0,55.60852167519902,0,0,789.6748845866194
VEN-01798,0,35.62696820831985,0,0,600.8514416180584
VEN-01799,2,61.79787249026639,0,0,609.9445664733942
VEN-01800,2,21.856431184527388,0,1,742.4916106512668
VEN-01801,1,38.57263713217333,0,1,632.264276578322
VEN-01802,0,47.87850566863867,1,2,844.5129135749696
VEN-01803,1,112.08447199065458,0,0,810.3437057548157
VEN-01804,0,8.95027592123627,0,0,786.7273181668584
VEN-01805,0,73.7792423477217,0,0,756.7838518284487
VEN-01806,3,35.4884344088868,0,0,934.4999503053876
VEN-01807,2,27.708620832739943,0,0,838.9867829262521
VEN-01808,0,23.50395699543369,1,1,759.414186766784
VEN-01809,3,10.566927572971316,1,0,686.5966779804662
VEN-01810,1,20.47173891453046,0,0,625.2042479020595
VEN-01811,2,38.78456468840111,1,0,793.1485150173144
VEN-01812,0,13.946654885901044,0,0,879.5039851578105
VEN-01813,0,19.1902636439429,1,0,824.5270151101153
VEN-01814,0,9.74337575909064,0,0,667.9270164471727
VEN-01815,1,35.28919468774861,1,0,950.0
VEN-01816,2,29.478817983399704,1,1,655.7256340014653
VEN-01817,1,28.9923662446422,2,0,849.6840495269388
VEN-01818,3,17.431092682626904,0,1,934.6081870098508
VEN-01819,4,49.251080703657664,0,1,821.7234082145799
VEN-01820,1,44.40373772944107,0,0,585.7295655197404
VEN-01821,1,49.35840718492131,0,1,771.7650360836011
VEN-01822,1,47.74727093553527,0,0,848.2345326914942
VEN-01823,1,21.60606098291508,1,1,748.1583116555674
VEN-01824,1,21.401775371590432,0,2,641.2896344948034
VEN-01825,1,83.67260684213718,0,0,663.810511888433
VEN-01826,0,21.07960314204238,0,0,854.5232122449701
VEN-01827,0,8.185604021167187,1,1,810.7896119047449
VEN-01828,2,67.19348164236948,2,1,797.4565189722562
VEN-01829,0,8.768762521557122,0,2,796.9522078536762
VEN-01830,0,27.732162795460216,0,0,706.4065598318102
VEN-01831,1,40.71693371746648,0,0,888.3240981762387
VEN-01832,0,31.60905414663976,0,1,880.0161410618703
VEN-01833,2,21.5967922401252,0,0,724.3003060674696
VEN-01834,0,26.73331560200915,0,1,813.5451090150484
VEN-01835,1,23.672194501570743,0,0,852.3935924847506
VEN-01836,1,27.65107499652035,0,1,672.7027899874678
VEN-01837,1,15.924604869528633,0,2,750.0019609793983
VEN-01838,1,55.44771651423292,1,1,734.3623437190673
VEN-01839,2,17.197599228238257,0,0,775.0227066275813
VEN-01840,2,23.540400477699976,1,0,679.1545412828793
VEN-01841,0,10.240956344521074,0,0,802.0578586894561
VEN-01842,2,39.65173506856216,1,0,801.5413987517437
VEN-01843,2,33.22175426518624,2,0,874.7722964104837
VEN-01844,0,57.78368996513112,1,0,768.1615438875384
VEN-01845,1,44.56122146572785,0,1,896.0211203204589
VEN-01846,2,34.57681620256249,1,1,902.4641135775062
VEN-01847,3,39.51509401556495,0,1,710.7965072115142
VEN-01848,1,14.416651329047516,0,1,605.7038823127905
VEN-01849,3,102.6337363532541,0,0,549.1373279118395
VEN-01850,2,4.682713871337484,0,0,851.563084347345
VEN-01851,0,38.35977135012282,1,2,710.3894271768821
VEN-01852,1,44.62791558158945,0,0,644.421193975622
VEN-01853,1,27.57683559135528,0,0,717.1169529567886
VEN-01854,2,18.2403344878032,1,1,663.4873036339308
VEN-01855,2,99.0593196838111,0,1,858.8690604791226
VEN-01856,0,24.538783562091847,1,0,685.660753390409
VEN-01857,0,61.62698444132189,0,1,805.8649135604088
VEN-01858,1,34.796370478622954,1,0,843.0347118410353
VEN-01859,0,63.81290536041631,0,0,706.2929851346005
VEN-01860,1,25.819178757722803,0,1,773.8593980286266
VEN-01861,0,28.099189093895067,1,0,831.1056072373658
VEN-01862,0,9.7134481514544,0,0,627.7592568478219
VEN-01863,0,28.35947333027368,0,1,614.1641750709248
VEN-01864,1,66.6859601804719,0,0,826.1715195324942
VEN-01865,3,22.438004606368857,1,0,774.0861875600007
VEN-01866,1,14.821226791968112,0,0,654.9595529413899
VEN-01867,1,50.4515113558784,0,0,763.8693776567138
VEN-01868,0,7.461406813750044,1,0,879.595776283849
VEN-01869,1,50.60257983699894,0,1,661.6043356291773
VEN-01870,0,69.99888006386011,1,0,596.6555325214512
VEN-01871,1,57.47945057447013,0,1,660.7741265407869
VEN-01872,3,35.91150015496971,0,0,756.0161492485554
VEN-01873,0,36.07354707401112,1,1,596.4954562121161
VEN-01874,3,20.053862546463307,0,1,686.0065747791386
VEN-01875,1,50.91262377752662,1,1,749.883187279088
VEN-01876,0,22.425767208011937,1,1,834.7618702937705
VEN-01877,1,7.9117645655315325,1,1,583.9583615795209
VEN-01878,0,15.094250887286378,1,1,797.5809836320307
VEN-01879,0,63.112346940581176,1,0,766.2994907146431
VEN-01880,0,8.569413580939093,0,0,764.6532040393472
VEN-01881,1,50.73546682796992,1,1,779.9112349897263
VEN-01882,0,25.686944313279465,1,1,950.0
VEN-01883,1,32.65303332113893,0,0,782.1531575879961
VEN-01884,2,61.38970065315954,1,0,807.8853071567507
VEN-01885,2,48.89468808506527,0,0,712.9232263489541
VEN-01886,2,7.427435598067772,0,0,581.0980624556171
VEN-01887,1,41.30077960987242,0,0,693.1162764880817
VEN-01888,0,24.706614631262404,0,1,690.4950114129834
VEN-01889,3,97.2422346037916,0,0,733.245643985785
VEN-01890,2,23.87186160603648,0,0,788.4280166682555
VEN-01891,0,13.837427610148936,0,0,768.1920879788023
VEN-01892,1,34.001643194570235,1,0,884.1267876916756
VEN-01893,1,9.550947414410036,1,1,819.2879174009054
VEN-01894,2,32.559222232115395,0,1,660.4010484836833
VEN-01895,3,21.40857335416231,0,1,797.09998186456
VEN-01896,0,47.971588379875,0,0,775.1402090680788
VEN-01897,0,33.15640217543699,0,1,629.6753168886211
VEN-01898,3,58.5442166821199,0,1,739.7180617397336
VEN-01899,1,11.626902670725364,0,0,729.4316532967637
VEN-01900,0,37.3761568656689,1,1,643.046069429812
VEN-01901,0,76.95824490081046,0,0,781.9382526510338
VEN-01902,1,74.94065300490116,0,1,808.5744438829812
VEN-01903,1,54.51870258756041,0,1,641.9398510878336
VEN-01904,3,79.40097779569325,0,1,813.1289794458588
VEN-01905,0,11.441532231853374,0,1,755.8370052330384
VEN-01906,2,19.47964315968233,0,0,729.1916691465436
VEN-01907,1,53.46067180974615,1,0,718.5762567329061
VEN-01908,1,20.231519277794785,0,1,573.3077242272499
VEN-01909,1,20.258778486774563,0,0,619.8960176742331
VEN-01910,1,48.38049708793013,0,0,762.9625620223529
VEN-01911,1,13.71443436547325,0,0,699.0638930412874
VEN-01912,2,48.137831976905005,0,0,884.762687506729
VEN-01913,1,18.73606203209064,2,1,555.1759081587738
VEN-01914,2,36.42254305746308,1,0,746.2186963240167
VEN-01915,1,16.342651180074178,1,0,683.4616755231818
VEN-01916,1,15.665383467320137,0,1,836.1634501695361
VEN-01917,1,12.404734430595932,2,1,733.7487787601985
VEN-01918,0,34.87004553170108,1,3,679.6562253241431
VEN-01919,2,33.37180182907448,1,1,813.3014720686708
VEN-01920,0,6.38040149088015,0,1,812.943668736887
VEN-01921,0,16.227822694054765,0,0,801.6136354234102
VEN-01922,0,40.4453335976504,1,1,653.1928957256032
VEN-01923,1,21.883057544933138,0,3,806.65570473839
VEN-01924,2,26.84138417406997,1,1,595.6257262477264
VEN-01925,1,18.50625757635913,0,0,705.8838551707668
VEN-01926,1,20.168809222742617,0,1,667.4519089059268
VEN-01927,1,13.760251851335688,0,2,527.9470048710834
VEN-01928,1,32.868367710878644,0,1,696.7662284403491
VEN-01929,0,57.605185117826096,0,0,810.5980847353501
VEN-01930,0,34.71175059915049,0,0,792.7217773192233
VEN-01931,0,13.204278932287805,0,1,840.7050383408655
VEN-01932,1,32.22728054199848,1,0,807.9407590908253
VEN-01933,2,16.03886916690002,1,0,746.05324399739
VEN-01934,4,95.47416924820786,0,1,609.0198004412373
VEN-01935,1,10.323308717830344,0,0,909.622564545688
VEN-01936,2,14.439676194556167,0,0,441.3600415434641
VEN-01937,1,31.34124561171912,1,1,765.8031264243683
VEN-01938,1,5.443731934662548,0,0,635.131334492076
VEN-01939,1,21.49108337870588,0,1,824.7566724000981
VEN-01940,1,36.20776457821676,0,1,790.4759464767394
VEN-01941,1,7.024398863636921,0,0,770.9999417776997
VEN-01942,1,56.16120129665436,0,1,696.1408013025866
VEN-01943,2,24.2329148224528,0,0,764.4030145666371
VEN-01944,1,40.03842497553457,0,0,642.3390225519571
VEN-01945,0,33.61249121289242,0,1,627.7913672459395
VEN-01946,2,6.928344093061113,0,1,816.8014573397327
VEN-01947,1,28.95958114717676,1,0,735.295998786604
VEN-01948,2,10.493263408597484,0,1,853.3205139375814
VEN-01949,0,39.8653720915908,0,0,950.0
VEN-01950,1,48.61776545279166,1,1,762.8092051385231
VEN-01951,0,22.08244957871176,1,0,677.4860586005566
VEN-01952,2,30.11674675416618,1,0,688.3932667840454
VEN-01953,1,41.54174007718636,0,0,883.6391721757627
VEN-01954,1,11.557665892348902,0,1,802.7229047900572
VEN-01955,1,67.91700791269598,0,2,729.3924736952155
VEN-01956,2,44.86487662396672,0,0,743.7681387184039
VEN-01957,3,12.800632036603345,0,1,701.9030782118815
VEN-01958,1,50.7126470620896,0,0,721.7740113990901
VEN-01959,2,60.53898912807569,0,0,901.1864142810136
VEN-01960,0,36.84284801928492,0,0,550.3063246444215
VEN-01961,2,76.3180029955388,0,0,903.4488470808498
VEN-01962,0,33.87974166658991,0,0,780.8484664890518
VEN-01963,0,16.960056758149733,0,1,865.3711592537838
VEN-01964,0,12.424461433034804,1,1,626.0612586265777
VEN-01965,3,22.446045110831577,0,1,616.1524267864594
VEN-01966,2,52.70485566482498,0,0,666.2818307291786
VEN-01967,0,50.71987954300712,1,3,730.1619656885617
VEN-01968,1,76.26436103605619,0,1,757.2149335436742
VEN-01969,0,29.56478289310632,0,0,847.4770642605663
VEN-01970,3,10.126834313618312,0,0,849.7411116074943
VEN-01971,1,30.085755536463378,1,0,663.761428775666
VEN-01972,2,39.59293987298521,0,0,707.2665956601213
VEN-01973,0,50.86605328676529,0,2,712.7034440962534
VEN-01974,1,25.699442908248837,0,0,660.1303541069843
VEN-01975,1,24.036301724976862,0,1,841.8865256334425
VEN-01976,0,56.15415753174141,0,0,717.884532427691
VEN-01977,1,29.442451371403585,0,0,745.4661020587035
VEN-01978,1,8.665508405184173,0,2,596.9432527957424
VEN-01979,1,22.6141416545269,1,1,747.3644605115235
VEN-01980,0,24.11899557485384,0,0,801.0273259267595
VEN-01981,0,35.97600163128283,1,0,729.2951131864918
VEN-01982,3,37.60583233777106,0,1,754.1970045728087
VEN-01983,2,23.25024240210521,1,0,858.597545216328
VEN-01984,1,29.228626674942134,0,0,783.9293320000496
VEN-01985,1,29.716927934173498,0,1,671.3782893255095
VEN-01986,3,52.85252567387425,0,1,720.2009859357466
VEN-01987,1,8.40690762174663,0,0,899.2475514049429
VEN-01988,1,25.5979899601634,1,0,767.1391253784428
VEN-01989,2,18.409120401866808,0,0,720.3994332422515
VEN-01990,0,6.734818379154307,0,0,846.3753405258909
VEN-01991,1,31.66514276719613,0,2,821.3742786049573
VEN-01992,1,42.6707180252513,1,0,630.7811766567611
VEN-01993,0,42.99502844612668,0,1,669.2990638056912
VEN-01994,1,82.72928349699589,0,1,935.4079612718228
VEN-01995,1,8.533930173258176,0,1,731.411081453801
VEN-01996,0,35.21975353131241,0,1,840.5473301614575
VEN-01997,1,35.09629438211548,0,0,731.5857543302283
VEN-01998,1,30.93532899481259,0,0,692.4963493046711
VEN-01999,4,26.98920592690846,0,0,745.9717860823885
VEN-02000,1,50.38393417127725,1,0,824.7648468789592
VEN-02001,2,13.522671628309164,0,0,761.3383355216918
VEN-02002,1,30.70373107976068,0,1,922.4948815389366
VEN-02003,1,39.74517654296122,0,0,791.486904711013
VEN-02004,0,69.12389942099858,1,4,577.5340304812926
VEN-02005,1,44.25488454302896,1,1,810.9563426282116
VEN-02006,1,10.929698036107547,0,2,883.9471802869905
VEN-02007,2,43.76875498300651,0,1,733.9983794815867
VEN-02008,1,35.13798663845801,0,1,950.0
VEN-02009,1,54.222874673978296,1,1,756.8191872057631
VEN-02010,2,38.29577384133335,0,0,772.5901455712606
VEN-02011,2,35.39027980591853,0,0,662.7082348531062
VEN-02012,1,49.12570215607708,0,1,802.5751013056938
VEN-02013,0,64.9709107138479,4,1,797.5190630818901
VEN-02014,2,46.152340701857455,0,0,840.7416713039189
VEN-02015,1,15.32452075557846,0,0,942.6588166671984
VEN-02016,1,63.50997878818628,1,0,660.6536308561034
VEN-02017,0,16.410182508787866,1,1,743.7817283668413
VEN-02018,1,20.15566415757017,0,0,850.7185729808872
VEN-02019,0,16.32847143060392,0,0,948.7014090413531
VEN-02020,1,20.812601238823724,1,0,842.9024435438326
VEN-02021,1,43.06356470325834,0,1,897.9793475129545
VEN-02022,2,60.996874590498166,0,1,753.0853257159657
VEN-02023,0,24.75820838890376,0,1,901.5259573546056
VEN-02024,0,53.55025433386151,1,2,680.4409506257111
VEN-02025,3,64.3492116629231,0,2,786.7996957646199
VEN-02026,2,18.67138501813126,1,0,713.9169923934259
VEN-02027,1,17.065731692290633,0,1,791.8233158991607
VEN-02028,1,71.46272126969157,0,0,879.6093882947063
VEN-02029,2,20.280650838015337,0,0,869.6815640987215
VEN-02030,0,56.41494966090072,0,2,950.0
VEN-02031,0,9.062973234372414,0,0,823.0419491697226
VEN-02032,0,20.53517216163773,0,0,726.2741487081433
VEN-02033,2,47.032625610495856,0,0,882.2129888586747
VEN-02034,2,28.715747751979336,1,0,645.5485021351553
VEN-02035,0,45.01359194443663,1,2,587.3195557563706
VEN-02036,2,9.287641222953752,0,0,761.4376172161445
VEN-02037,2,15.440283763825525,0,0,641.792598926061
VEN-02038,0,79.71786793710665,0,0,771.7699538301626
VEN-02039,0,28.66789889376573,2,0,950.0
VEN-02040,1,90.03750948836274,1,1,713.8576893272094
VEN-02041,0,28.052920726896613,1,0,796.2688582805258
VEN-02042,2,45.930288115843545,1,0,704.7367041489364
VEN-02043,1,25.293482116458684,0,0,823.9053535649914
VEN-02044,1,48.47351447034658,0,0,741.8018711457097
VEN-02045,2,39.00496950033337,0,0,701.0136915463254
VEN-02046,2,60.82306173555124,1,2,556.2428559613736
VEN-02047,4,36.94990771724702,0,1,648.9639372687826
VEN-02048,0,30.19202953379875,0,1,787.0210917898665
VEN-02049,2,73.7531478258277,1,1,717.4118366068714
VEN-02050,1,19.894488370399053,1,0,612.1572512746641
VEN-02051,2,62.46571853147047,2,1,817.6556535128333
VEN-02052,0,13.403418446805894,1,0,820.2901722454886
VEN-02053,2,11.509527620627184,0,0,695.5075026416886
VEN-02054,1,63.27465767230777,1,1,818.1601573260949
VEN-02055,1,33.46401896994886,0,1,696.272719891041
VEN-02056,0,37.63073832960618,2,2,832.168174625915
VEN-02057,3,29.039868966947036,0,0,815.0512168221326
VEN-02058,1,6.379042654543011,1,1,887.3997990354976
VEN-02059,2,15.932788938090258,0,1,814.1164194639167
VEN-02060,3,13.21625090546782,1,1,759.4550899047052
VEN-02061,1,31.41990955967368,0,0,708.0261631986143
VEN-02062,1,19.56974589158607,1,0,748.0731022844686
VEN-02063,0,15.209827975448516,0,2,937.9543941714616
VEN-02064,2,10.87453994572908,0,1,672.3629446890344
VEN-02065,1,26.27879239024345,1,1,728.2013319647646
VEN-02066,0,29.24409059771398,0,0,887.8162013980028
VEN-02067,0,38.0546869677262,0,1,753.0440783901083
VEN-02068,2,27.19416691995417,2,2,650.5926959094936
VEN-02069,1,33.62071907652503,0,3,593.2249901825567
VEN-02070,2,35.73737304112775,0,0,594.8920200415462
VEN-02071,0,13.041679227617106,0,1,580.1083360704166
VEN-02072,0,49.3807123982102,0,0,877.77189633569
VEN-02073,2,73.55411375656658,0,1,558.9152850333267
VEN-02074,1,17.929649776051654,0,0,808.9572300950571
VEN-02075,0,10.32670919968234,0,0,723.5150343070051
VEN-02076,2,39.27214994393177,0,0,846.5944817996428
VEN-02077,2,37.25318521912551,1,2,792.0091174463565
VEN-02078,0,34.84039689722408,1,1,924.4899000148092
VEN-02079,0,51.38796566938416,0,0,786.4912448290279
VEN-02080,2,39.12678101267301,0,0,716.4578244852584
VEN-02081,2,25.473970280705107,1,0,942.0728610355816
VEN-02082,0,68.83685958758775,0,2,851.5741072113801
VEN-02083,3,48.039286154463326,0,0,840.4417603345547
VEN-02084,1,37.35838490635704,2,0,779.3886219623895
VEN-02085,3,33.89623796155949,1,1,859.2862064216919
VEN-02086,3,25.38127225064374,0,1,937.8348973982688
VEN-02087,0,15.099670212343886,0,1,620.198646957102
VEN-02088,1,22.28828671211034,0,0,787.0122287916006
VEN-02089,0,34.0098392591715,0,0,727.3293232017734
VEN-02090,3,8.780536429073509,0,0,747.68250029249
VEN-02091,0,19.388507997323988,0,0,710.6576696098989
VEN-02092,2,50.62131039391413,1,0,869.9898547382414
VEN-02093,0,27.736422056264896,0,0,950.0
VEN-02094,1,39.99211975383873,0,0,743.3710312405514
VEN-02095,3,40.3202359242631,0,3,843.9583667309214
VEN-02096,0,73.45291677824942,0,0,705.2674600756828
VEN-02097,0,52.38922026057062,0,0,833.5853037522152
VEN-02098,0,55.16423252580046,0,0,677.3260394446343
VEN-02099,1,60.60870873626244,1,1,827.2195775588725
VEN-02100,1,31.261554265977,0,1,917.6728725894664
VEN-02101,2,32.730049843242604,0,0,552.1262963842836
VEN-02102,1,28.50397242473952,0,0,799.1279443068612
VEN-02103,1,79.18478133324605,0,1,804.4538411209376
VEN-02104,1,29.4797861912688,0,0,812.8723451469953
VEN-02105,1,13.912679542435166,1,0,814.9380590806095
VEN-02106,2,12.958605812383356,0,0,729.8343304984091
VEN-02107,1,17.855146553697722,0,0,745.9585231278642
VEN-02108,3,21.29444416544286,0,0,754.0608161182936
VEN-02109,1,29.65373073056477,1,0,821.2997714958246
VEN-02110,3,30.00430569552098,0,1,769.2305395929266
VEN-02111,3,31.428012931930297,1,0,825.6082140981305
VEN-02112,1,29.493604980761617,0,0,687.6957699088009
VEN-02113,3,30.587017219378467,1,0,714.9136866162594
VEN-02114,0,25.383261455488608,1,0,756.3499151140303
VEN-02115,2,40.60625361305,1,0,833.6264367200464
VEN-02116,0,7.147557940653559,0,0,831.2156977630975
VEN-02117,1,19.499392783073294,2,1,696.8685107996457
VEN-02118,0,23.268439287968643,0,0,667.6601443608112
VEN-02119,3,18.516056975312853,1,0,642.2760479233127
VEN-02120,3,22.57089816855325,0,0,812.161668277476
VEN-02121,2,27.50428737425439,0,1,684.597149729165
VEN-02122,2,1.9980137662746555,0,0,816.9181380219401
VEN-02123,2,84.31498313933594,0,0,618.8116850333339
VEN-02124,2,62.07301869994701,0,2,653.220049988886
VEN-02125,2,20.17205599961829,0,1,780.3081814601264
VEN-02126,1,18.0023071618098,0,1,669.9281895694777
VEN-02127,1,18.487092027380424,0,0,843.1851158265636
VEN-02128,2,50.65605518554372,0,1,828.5378900842308
VEN-02129,1,66.71690664719365,0,0,836.2647189875121
VEN-02130,0,92.83340190821356,0,1,795.8671416031066
VEN-02131,4,55.03281667660205,2,0,670.2846703061375
VEN-02132,3,56.55691578519773,1,0,812.1568656859699
VEN-02133,2,16.99377883723867,0,4,860.9076136873448
VEN-02134,0,36.9220398918658,0,2,748.3039208279117
VEN-02135,3,30.5262681701826,1,0,859.4655953321825
VEN-02136,1,24.196404403321434,1,0,752.318813574447
VEN-02137,0,40.200560584533406,0,0,753.2412168512287
VEN-02138,0,53.60002710416917,0,0,815.9535026500223
VEN-02139,1,35.81170955217807,0,0,950.0
VEN-02140,1,21.86157293772387,1,1,847.4756255236632
VEN-02141,1,33.08609014376785,0,0,801.4938587896248
VEN-02142,2,43.975392250347454,0,0,703.2845642024072
VEN-02143,4,32.75321811551334,0,1,901.5345171569132
VEN-02144,0,17.99953509555598,1,2,782.1335653960211
VEN-02145,1,24.786296373800656,2,1,789.0599490714898
VEN-02146,0,41.14538525805023,1,1,720.2687009723757
