vendor_reference,business_service_dependency_pct,viable_alternative_provider_count,single_region_delivery_pct,declared_subcontractor_count,relationship_manager_change_count_24m
VEN-01619,47.7889263421272,1,81.41351539821918,4,2
VEN-01620,40.15229605730438,2,69.39046546744673,3,0
VEN-01621,70.71016214058771,1,29.495769814637363,2,2
VEN-01622,9.229099524701692,2,47.60872870480162,3,0
VEN-01623,56.95685200446465,1,22.06202699996781,3,0
VEN-01624,60.07881202957041,1,39.859213216103726,6,0
VEN-01625,25.926813197598964,2,45.75212877929694,3,1
VEN-01626,7.810611548079254,3,74.42876399102812,3,1
VEN-01627,23.099817743986826,0,16.125180886456224,3,0
VEN-01628,13.126475586976971,2,23.63796770341612,7,2
VEN-01629,23.18365517297913,3,18.169439090784635,5,1
VEN-01630,58.00025466155524,2,26.164106887486703,3,1
VEN-01631,78.58169978877903,7,60.74117059935203,3,0
VEN-01632,11.73321711312373,1,67.76695455111837,5,0
VEN-01633,41.255599750684176,1,51.768079527265535,2,1
VEN-01634,24.1406937420268,2,57.872281286635896,5,0
VEN-01635,49.39353366685107,1,47.77541450526912,4,1
VEN-01636,18.261944611597396,1,63.91692427461781,3,0
VEN-01637,38.00784714786613,1,58.38871222782345,5,0
VEN-01638,16.28111749214213,0,83.34732969899467,4,1
VEN-01639,58.44187997392131,3,32.46205633060257,2,1
VEN-01640,29.514829135922778,4,36.89859604647362,4,0
VEN-01641,29.309323957931475,4,16.663034646839545,4,0
VEN-01642,21.63177566977373,2,47.55284325020404,9,0
VEN-01643,15.8489198630141,1,25.763402450270924,5,0
VEN-01644,57.753619189780615,2,10.933295685562774,2,0
VEN-01645,72.59274069390337,1,44.621035637293886,4,0
VEN-01646,57.1672515196185,5,62.98260264075728,2,0
VEN-01647,21.00583544818848,1,28.366637389906728,4,0
VEN-01648,65.34835448219044,4,78.1784027757834,1,0
VEN-01649,40.19467350837787,4,45.204296068046254,4,2
VEN-01650,19.05284974065173,0,26.73320330311068,2,0
VEN-01651,28.663819822229136,3,30.55972916003701,2,0
VEN-01652,20.274944054262697,2,76.50851598382037,2,0
VEN-01653,63.889551433517454,4,61.60537871072253,5,1
VEN-01654,31.02832849920597,5,46.52604525060445,0,2
VEN-01655,72.35179738573314,1,50.708116682408765,2,0
VEN-01656,62.1040449911088,2,73.98926558208775,4,1
VEN-01657,44.32594811904013,4,90.483503046282,4,0
VEN-01658,53.18570280320118,1,56.22728191928385,5,3
VEN-01659,32.05232049551152,1,12.657391297500345,2,1
VEN-01660,61.324184026124506,2,25.32586983170009,6,0
VEN-01661,46.62453381141824,0,27.877658260980205,2,0
VEN-01662,15.437719305019076,5,69.48512044629075,5,0
VEN-01663,18.054970642112327,2,56.45474178738389,5,0
VEN-01664,43.31693335671925,0,54.91489501640445,4,0
VEN-01665,20.71689648680594,1,62.99524411066483,1,0
VEN-01666,35.3763442891575,1,32.781967894643536,2,2
VEN-01667,25.592326864739885,2,26.02131110157637,3,0
VEN-01668,41.63621793856935,3,73.9493826039329,1,0
VEN-01669,38.59682237750083,6,60.60849278469714,3,1
VEN-01670,81.08298292448394,4,52.004574744597306,1,2
VEN-01671,33.47030186948776,0,34.5587517487712,4,0
VEN-01672,35.42290249995902,4,40.86343641298512,2,1
VEN-01673,20.03178609055592,0,63.344297594230845,5,0
VEN-01674,69.63941957473952,1,77.30553000480542,1,0
VEN-01675,10.060832999038691,1,49.75917161964952,2,2
VEN-01676,53.77330877789345,0,69.72914009335763,2,0
VEN-01677,87.16015650362331,2,53.92778581306169,2,2
VEN-01678,15.228159969853388,2,55.148016084396126,1,1
VEN-01679,53.92296127153104,2,12.881681124064098,5,1
VEN-01680,47.01174289696876,3,66.03489816968433,1,0
VEN-01681,70.8593761582616,2,50.36261405252911,4,0
VEN-01682,58.44085898231109,0,44.22885140450376,10,1
VEN-01683,30.885820709071123,1,44.88568354477833,6,1
VEN-01684,34.12839088039908,0,51.7288265057616,1,1
VEN-01685,70.00204378914742,2,32.61011376488468,4,0
VEN-01686,21.2704364693895,1,50.24214151122363,3,0
VEN-01687,11.633579887688212,1,27.652505953392964,4,0
VEN-01688,75.53096527702917,4,40.49269704289253,3,1
VEN-01689,73.20562502448728,0,34.891772745442424,5,0
VEN-01690,19.732516555467488,2,60.470483277595,4,0
VEN-01691,49.82247451717883,2,42.87230636339663,2,2
VEN-01692,38.96362128308383,0,42.23053762637365,1,1
VEN-01693,25.560655059881505,2,65.23024620608483,4,1
VEN-01694,79.89398317614231,1,17.27407047495496,1,0
VEN-01695,34.55372594005202,6,34.762906465849994,6,0
VEN-01696,25.3770073911777,2,67.21826259418337,2,0
VEN-01697,17.742023818107295,2,21.27733181615408,2,0
VEN-01698,44.12235348994003,1,70.84343192082201,4,1
VEN-01699,13.640069898647749,1,69.60493459521273,1,2
VEN-01700,70.88445090286564,2,46.71469243518579,4,0
VEN-01701,66.75813172527626,2,51.86560940532552,0,2
VEN-01702,13.379307706149524,2,33.554036890958336,2,0
VEN-01703,70.68892764508927,1,19.552831522898217,1,0
VEN-01704,46.435926620206686,2,37.939548286011465,2,0
VEN-01705,62.87430556648121,1,30.890087383794075,3,0
VEN-01706,48.03367299392908,1,31.093745400090206,1,0
VEN-01707,50.12142917432646,0,30.510690361975417,1,3
VEN-01708,12.629168712515495,1,41.23170809424923,1,1
VEN-01709,33.51928767464007,5,27.359789132132345,4,0
VEN-01710,8.810849638289717,1,71.68426270569816,2,1
VEN-01711,40.31098736150208,2,30.893197448742853,7,1
VEN-01712,53.25708208100532,1,25.377330935367944,3,4
VEN-01713,52.945717436555206,2,47.21796871157751,6,2
VEN-01714,64.20979826886393,3,30.894353545835838,3,0
VEN-01715,24.85928024548984,1,33.84335201116683,5,0
VEN-01716,32.00737018549978,2,40.93160187500789,2,0
VEN-01717,36.435484969696056,0,58.77794196814504,2,1
VEN-01718,4.711348247912753,3,56.91780765806279,6,2
VEN-01719,72.13782245213872,2,20.69007156374168,3,2
VEN-01720,43.77257207654751,3,75.72950018618721,5,0
VEN-01721,72.23097416955147,4,53.13536467023253,1,0
VEN-01722,41.18031692647935,0,18.85609468246257,2,2
VEN-01723,9.238874234939448,4,11.296398163562383,7,2
VEN-01724,54.5466417201764,1,63.42846868409831,3,1
VEN-01725,25.55826410767565,5,46.75889693070408,4,1
VEN-01726,33.32504062354909,2,47.94924113357346,2,0
VEN-01727,50.30093944050167,0,56.59292163255933,4,0
VEN-01728,1.0207661028701909,1,67.56220644115267,3,0
VEN-01729,35.10627287783461,3,55.22665304291765,3,0
VEN-01730,52.72338730532311,2,70.7534410847864,1,0
VEN-01731,33.15339082069023,0,46.769889744212456,2,1
VEN-01732,6.328723286833362,4,75.12278672236395,1,0
VEN-01733,29.878250120633755,0,81.95190788620216,6,0
VEN-01734,59.45704414516357,3,36.95605669016569,3,0
VEN-01735,4.681185365079129,0,85.98149155298185,3,1
VEN-01736,55.21031804320244,7,31.56981984426984,7,1
VEN-01737,60.07948997600489,0,60.352665982290254,3,0
VEN-01738,36.26164067516876,0,47.28530131693876,0,0
VEN-01739,57.24714961215916,2,44.53184176179906,2,0
VEN-01740,38.41268687551944,3,44.0449347908494,6,0
VEN-01741,42.98391041419154,0,64.68530640571151,4,1
VEN-01742,11.84376073559727,0,22.24043279956657,4,2
VEN-01743,58.8164260373606,1,46.651429196891726,3,0
VEN-01744,48.35930845303349,3,39.075415033602376,2,0
VEN-01745,21.5773551425545,2,70.83316368964535,4,1
VEN-01746,24.58964279934094,1,53.565407481341474,3,1
VEN-01747,31.46939741319493,4,26.05996842636003,5,0
VEN-01748,41.01197579740279,2,68.18397558684592,0,2
VEN-01749,36.11849420063497,2,18.87890142345733,3,1
VEN-01750,63.34173149800224,0,10.67883731408065,6,0
VEN-01751,55.82651218782996,1,59.235547060395554,1,2
VEN-01752,18.622607919740663,1,15.666462337939764,4,0
VEN-01753,18.59347203800557,5,35.80001669060853,3,2
VEN-01754,59.62205973604775,2,7.512926563770963,3,0
VEN-01755,24.848597281357744,4,48.87603352860506,3,1
VEN-01756,29.04676760798185,2,62.202097195451856,4,2
VEN-01757,11.47746266926294,3,41.73975571300088,4,1
VEN-01758,67.92176955365086,1,45.90591096638553,1,1
VEN-01759,89.91377824065539,3,52.136138024198445,0,5
VEN-01760,4.072034515462862,1,16.465564442759366,4,0
VEN-01761,19.53900661440693,3,35.6531911738165,4,0
VEN-01762,30.23393244457541,3,17.63817422138488,2,2
VEN-01763,45.38484517592055,1,52.11434415554274,5,1
VEN-01764,48.51630386176684,5,34.8591233374079,1,2
VEN-01765,49.36768754442656,0,53.37348181487371,3,0
VEN-01766,62.04396565508371,1,59.7601869743832,1,0
VEN-01767,25.85372719399222,2,40.69424213707958,3,2
VEN-01768,49.37913704421567,1,35.513291087225056,2,0
VEN-01769,10.750071167155436,7,36.484820696130825,4,0
VEN-01770,43.48768307454535,4,90.01456978177623,3,1
VEN-01771,32.90306050103943,1,37.81215695375082,2,0
VEN-01772,27.38156561025769,1,40.37628282814772,5,0
VEN-01773,35.16496063534319,1,23.29274144227369,3,0
VEN-01774,37.710467411592575,1,28.60879454136801,5,0
VEN-01775,24.228166277888803,1,72.59052846100576,2,2
VEN-01776,7.28842204232964,1,6.923336799489471,5,0
VEN-01777,14.532114269820324,3,47.02779565347075,5,2
VEN-01778,36.21314360336247,2,13.9707942674297,1,1
VEN-01779,81.3385103748383,1,43.53511194703382,3,0
VEN-01780,23.567447046621425,3,82.59215370989573,5,1
VEN-01781,64.42446734809985,0,68.0052220209487,2,2
VEN-01782,53.09237328861525,4,51.45828552287583,4,3
VEN-01783,68.39386510293144,0,43.50576153632882,4,1
VEN-01784,41.63198573111463,3,24.430987964121943,0,1
VEN-01785,33.061449555077246,1,19.27885016032657,0,1
VEN-01786,22.81009562486171,2,70.82009843042624,2,1
VEN-01787,74.69789356538526,4,45.394631791433945,5,2
VEN-01788,33.504704349278896,4,23.21735805078705,1,0
VEN-01789,46.87387321266959,2,47.68944813069346,2,0
VEN-01790,14.634320333980932,3,69.59864596577631,2,0
VEN-01791,40.44967150565388,2,62.67394646661663,4,0
VEN-01792,39.25908313321556,1,42.797744941494,1,1
VEN-01793,24.032241748958423,2,76.00415919475262,1,0
VEN-01794,42.72626266770964,2,54.521956175948375,6,0
VEN-01795,48.47908636048422,5,64.52012110884982,3,0
VEN-01796,63.91094509593255,0,63.47546355968062,4,0
VEN-01797,17.86556576535814,2,34.73862965407798,3,0
VEN-01798,47.02595286978449,3,27.605150189647627,6,2
VEN-01799,42.11535640206159,2,70.39541715454334,1,0
VEN-01800,16.646105935395525,3,24.743369877034112,4,2
VEN-01801,38.07049643790454,1,23.82142101668439,2,0
VEN-01802,32.245001470648646,2,53.35246460209579,1,1
VEN-01803,48.47981480578535,2,37.26692164076103,6,1
VEN-01804,42.6018675346861,4,26.0212913103819,0,1
VEN-01805,26.517425208038496,3,36.007148281566785,7,0
VEN-01806,12.468194572888777,1,21.586250348883723,2,3
VEN-01807,46.36961836478053,1,88.40265370411005,4,0
VEN-01808,65.50059225103506,4,65.98395422907231,0,0
VEN-01809,46.44176244723079,1,43.8627321475757,3,1
VEN-01810,30.34519044730929,1,74.66307903821398,5,0
VEN-01811,69.51090494837172,1,14.047993505173602,0,1
VEN-01812,52.74196195450179,1,80.52272301241807,5,0
VEN-01813,14.079020846951472,0,33.77905890372758,3,1
VEN-01814,14.12229920204454,1,27.180789412885822,3,1
VEN-01815,21.61022882679653,2,27.822547079271956,2,0
VEN-01816,54.38072180689152,2,36.04211899774308,2,0
VEN-01817,46.56642489890773,4,34.592257256962746,2,2
VEN-01818,15.086243173680067,1,41.18635928658443,4,0
VEN-01819,73.38738515571643,3,37.762914413887806,4,0
VEN-01820,41.16476599020956,1,56.5340312160846,1,0
VEN-01821,28.24149085461478,3,30.12570733791763,1,0
VEN-01822,44.274440726239305,3,42.33228957021835,2,1
VEN-01823,14.77471600786116,2,60.46441642558692,2,2
VEN-01824,36.05470103174066,4,30.370763252523485,2,1
VEN-01825,51.2410801413689,0,50.87338194235092,4,0
VEN-01826,12.9672021309893,2,44.30922016997507,1,0
VEN-01827,28.385251135286723,2,45.6232666119751,3,1
VEN-01828,70.16557013685998,0,13.745947064553915,4,0
VEN-01829,62.94510107660637,2,32.92962998146023,6,1
VEN-01830,51.93921505314128,3,61.483689770746665,2,1
VEN-01831,14.003384993802456,3,63.80494003338586,0,0
VEN-01832,66.04131511481056,2,38.51651711042785,4,0
VEN-01833,5.025019350937699,2,63.96822466512684,3,1
VEN-01834,35.924124823289446,3,63.01867042759845,2,0
VEN-01835,35.41985908763736,5,28.986432268919167,3,1
VEN-01836,28.931755326801813,0,60.59769828008852,3,3
VEN-01837,48.8657996866754,0,60.924240750151846,4,0
VEN-01838,13.811943460305317,2,77.81334829849584,1,0
VEN-01839,32.14729927381853,2,12.793872661050582,0,0
VEN-01840,51.52734730837506,1,34.90734869728087,0,2
VEN-01841,2.1219483526822307,1,37.6826510654013,10,0
VEN-01842,44.65457050743223,0,57.54357293611343,1,1
VEN-01843,62.22683932072759,3,13.415468338781114,5,2
VEN-01844,39.8987156906224,1,56.09434756161858,7,1
VEN-01845,20.97029257518186,1,59.06887340519372,2,1
VEN-01846,24.93347835422446,5,76.96649431512736,1,1
VEN-01847,28.067714300448625,2,62.12984316877377,2,1
VEN-01848,9.214075902445176,0,52.95745502817676,2,0
VEN-01849,66.53841049742284,2,77.01963156777086,2,1
VEN-01850,35.616086727832915,4,46.14104510646782,4,0
VEN-01851,42.9632562954445,3,33.37135015871116,4,2
VEN-01852,42.22937749518576,2,11.72262388854344,5,1
VEN-01853,86.73682692140594,1,37.934756682453305,2,0
VEN-01854,25.372843648506947,2,47.81843894347701,6,0
VEN-01855,19.812570062014,2,17.971166532345766,2,2
VEN-01856,58.85412064120491,2,34.62420821023709,3,0
VEN-01857,12.743955138330062,4,57.82885708437796,5,0
VEN-01858,30.48407380853684,3,61.7719991857103,2,0
VEN-01859,21.64372932495717,1,27.947400214651086,6,2
VEN-01860,15.424702371949795,1,62.60213583847258,2,1
VEN-01861,60.365533453449295,2,42.05984515297741,1,3
VEN-01862,60.44965475055809,0,49.97152950987813,6,1
VEN-01863,32.351450499371346,1,32.36536693526604,3,1
VEN-01864,15.714889428908158,3,71.72583389056258,1,0
VEN-01865,32.1161556494637,0,16.255922588718153,3,1
VEN-01866,38.546588681648,4,48.5013366390212,1,0
VEN-01867,14.622902847730703,2,34.76391263551385,1,1
VEN-01868,20.22218589404475,2,70.0442197327423,1,2
VEN-01869,45.5266321667302,1,71.8902216251874,1,1
VEN-01870,18.568565872395475,0,56.213246424261285,6,1
VEN-01871,16.48017578858229,4,18.684678178707827,5,0
VEN-01872,17.105858611566305,1,30.491414405806864,4,0
VEN-01873,30.04931346004629,0,86.34071646239848,1,1
VEN-01874,45.04908121112476,3,41.39425371236992,7,0
VEN-01875,33.211362658844614,1,60.50899362073861,3,2
VEN-01876,52.39469982614112,2,61.009153976280885,2,0
VEN-01877,84.64786217728592,1,24.17240051545124,2,0
VEN-01878,28.829356302797976,1,30.3200595409344,3,0
VEN-01879,50.8567514428629,4,23.10784334803762,1,0
VEN-01880,84.56180751616019,1,60.28546407169855,7,0
VEN-01881,43.14284105046332,3,44.5718754294333,2,1
VEN-01882,31.44828837689009,1,54.06193241595904,5,0
VEN-01883,21.142771154624626,1,84.76994854120566,4,0
VEN-01884,17.718611803901236,1,55.77035838367506,3,0
VEN-01885,47.31503758997852,4,20.99779380010303,4,0
VEN-01886,21.452592780887432,2,43.05923916230389,4,3
VEN-01887,10.827223706318549,1,47.36521784676413,4,0
VEN-01888,61.97002661217916,5,71.11769113766319,3,1
VEN-01889,24.766854701423146,3,40.437680012618735,0,0
VEN-01890,30.12791134810966,3,40.88342854073924,5,1
VEN-01891,49.925179774371856,2,44.20973555298061,4,1
VEN-01892,37.34322381819664,2,38.518715738459896,5,1
VEN-01893,11.249344941955416,1,51.33589735364599,4,1
VEN-01894,23.70681178897008,2,52.53793967023344,4,0
VEN-01895,45.00155036943831,0,33.88914431170867,2,0
VEN-01896,66.60359029325461,0,70.8703156474675,4,0
VEN-01897,54.184335949317465,1,24.800240432741344,4,1
VEN-01898,34.904026120693885,1,52.40004015519233,5,1
VEN-01899,1.493843809108811,1,62.9810984355122,4,1
VEN-01900,39.49575573400082,2,49.02711171374076,2,2
VEN-01901,29.585264663993065,1,75.8386961469735,4,1
VEN-01902,42.24284808691095,1,47.67702729033863,1,1
VEN-01903,12.498914509227838,3,21.3273474122502,3,0
VEN-01904,38.74175903906874,3,66.1483613841092,4,1
VEN-01905,42.49623563695058,3,62.66420010249058,3,2
VEN-01906,18.33110456672608,1,32.98226638408141,4,1
VEN-01907,61.43904373749828,0,86.85380774888426,3,1
VEN-01908,33.670355823493104,5,40.46115181181696,1,1
VEN-01909,38.4148224568579,2,44.86213808214914,6,0
VEN-01910,35.73617900656946,3,35.39055127619367,3,1
VEN-01911,31.889351139719786,0,67.73119917290045,1,0
VEN-01912,30.99795798078398,3,45.97654093045861,1,1
VEN-01913,37.51152532440194,0,49.63849667411641,6,0
VEN-01914,47.729826403713744,2,74.02035005261116,1,0
VEN-01915,33.60813389334731,2,48.69233669816461,2,1
VEN-01916,25.43060735184359,3,39.88728424537205,4,1
VEN-01917,13.708016784764784,4,55.12742385538648,4,1
VEN-01918,35.700450171031115,1,54.17022002257885,3,0
VEN-01919,22.21120911994435,2,45.97151966120971,4,2
VEN-01920,56.48043115566309,0,60.44988725653021,4,0
VEN-01921,12.098680186488016,7,40.34628861203195,2,2
VEN-01922,49.35963692497317,0,67.41864671243577,5,1
VEN-01923,35.34847235061246,5,74.78337490172986,5,0
VEN-01924,49.40816785192,1,30.86058071438254,1,2
VEN-01925,33.48057777571769,1,58.03750165451545,5,1
VEN-01926,45.45732122266774,2,42.14380055429399,1,1
VEN-01927,28.2429496745836,2,53.39672004821493,3,0
VEN-01928,43.361480076269615,1,68.49596145990982,1,0
VEN-01929,34.36113009729522,0,52.7340160596104,0,0
VEN-01930,32.81061220274335,3,83.91356437244653,1,1
VEN-01931,19.40410212295237,1,13.736958919982264,3,0
VEN-01932,27.70463630001355,1,74.3169553581022,7,2
VEN-01933,27.65951896414685,2,41.60383193858231,1,0
VEN-01934,69.39699961525511,3,21.048192389506067,3,1
VEN-01935,14.49565390497992,1,65.31351468037332,3,0
VEN-01936,29.70812396040799,3,44.75441225660792,3,0
VEN-01937,53.89163136813758,3,88.46324942536955,2,1
VEN-01938,56.55449806259961,2,32.8510471752851,6,0
VEN-01939,84.93559153883746,2,43.83331473918189,8,0
VEN-01940,74.39918041403762,1,34.452038964881595,3,1
VEN-01941,58.86509715503809,5,59.19780756348171,2,1
VEN-01942,13.593378190805083,2,64.61048387310554,1,0
VEN-01943,29.723186555460263,2,62.32245585259461,2,1
VEN-01944,37.69822604227808,0,45.546921954917,3,1
VEN-01945,11.389612729927432,0,55.98437861242476,2,2
VEN-01946,61.73294140117393,3,82.81975673494384,4,0
VEN-01947,40.82100349896899,1,14.599624769858965,1,2
VEN-01948,85.54392972121579,1,58.63288592674192,0,1
VEN-01949,60.85378810164397,0,21.689131833371256,2,0
VEN-01950,56.23769928572173,2,48.60572459711496,4,2
VEN-01951,57.178606580068205,0,53.16635905841888,2,2
VEN-01952,22.498003021663944,3,57.34440106116099,2,1
VEN-01953,68.32085263231374,0,24.083473921091077,4,2
VEN-01954,79.22230327763981,0,50.42964723228304,2,1
VEN-01955,79.7629689446159,4,48.01567759258612,3,0
VEN-01956,10.04153172702749,3,36.94662993037971,0,0
VEN-01957,28.80440787912263,2,35.04229834980709,0,0
VEN-01958,27.790008537691683,3,44.34294165857642,0,1
VEN-01959,34.82772143881932,1,50.53835324652178,3,0
VEN-01960,7.011389970961483,0,75.94347922679066,6,1
VEN-01961,48.45393120059933,1,44.68576117152912,3,1
VEN-01962,8.955158713480627,2,22.33326598873338,4,0
VEN-01963,57.95518298558904,0,56.148292915976384,1,0
VEN-01964,47.4169651998862,1,29.66539354193671,3,1
VEN-01965,57.276057798926495,2,27.661364024796857,2,0
VEN-01966,21.206570795232626,3,64.33987818015487,3,0
VEN-01967,63.90750690759043,0,81.85506685248363,3,0
VEN-01968,36.96869470104445,1,51.19438527808625,3,2
VEN-01969,13.148492637823905,2,47.914994322068274,4,2
VEN-01970,13.251634649619287,4,37.89425168830194,3,0
VEN-01971,4.314924868190635,1,26.10011429879404,2,0
VEN-01972,20.959676204467577,1,63.25007500769285,8,0
VEN-01973,14.284788994410786,2,9.593072535186586,4,2
VEN-01974,29.620609447171358,2,27.82702443508032,3,0
VEN-01975,22.69914796092135,0,30.8719072324634,4,1
VEN-01976,18.4976367767274,3,14.281994550397757,1,1
VEN-01977,66.79069487821366,1,51.88026733303989,5,3
VEN-01978,62.34217019212387,1,43.39268726242443,2,0
VEN-01979,18.22242582242835,0,30.74910639957162,6,1
VEN-01980,24.810098686998657,3,7.052051683724389,3,1
VEN-01981,71.56495817248806,2,62.66624232539715,1,2
VEN-01982,37.5215885100995,2,29.7392191701886,8,0
VEN-01983,55.44417686791938,3,22.054114799762665,3,0
VEN-01984,54.94148494500391,5,66.70170484463391,5,1
VEN-01985,38.58942530616653,3,39.93863669106948,3,2
VEN-01986,63.69417032346684,0,33.4982303939676,2,0
VEN-01987,21.712444309797927,2,38.04309822372336,4,1
VEN-01988,25.609894608649125,2,43.39744193505132,3,0
VEN-01989,19.711888584897576,1,38.75903786631056,6,0
VEN-01990,14.488984519521658,3,29.694822922719627,2,0
VEN-01991,45.76383029499948,3,30.517951892160436,3,1
VEN-01992,42.55768551700884,0,50.97718861351328,3,1
VEN-01993,6.840745219290791,1,85.12721723852847,4,0
VEN-01994,22.14431698360338,2,72.43029614318179,5,2
VEN-01995,46.27374493724412,2,39.18788347621211,1,0
VEN-01996,42.12671793111774,3,49.03182673224366,3,1
VEN-01997,17.233118419758018,2,25.39376765915604,1,1
VEN-01998,39.18419050645765,6,44.18901842947778,1,1
