vendor_key,overdue_review_12m,control_deficiency_12m,concentration_event_12m,financial_distress_12m,contract_non_compliance_12m
VEN-04098,0,0,1,0,0
VEN-04099,0,0,0,0,0
VEN-04100,0,0,0,0,0
VEN-04101,0,1,0,0,0
VEN-04102,0,0,0,0,0
VEN-04103,0,0,0,0,1
VEN-04104,0,1,0,0,0
VEN-04105,0,0,0,1,0
VEN-04106,0,0,0,0,0
VEN-04107,0,1,0,1,1
VEN-04108,0,0,0,0,1
VEN-04109,0,0,0,1,0
VEN-04110,1,0,0,1,0
VEN-04111,0,0,0,0,0
VEN-04112,0,0,0,0,0
VEN-04113,0,0,0,1,0
VEN-04114,0,0,0,0,0
VEN-04115,0,0,1,0,0
VEN-04116,0,0,0,0,0
VEN-04117,0,0,0,0,0
VEN-04118,0,0,0,0,0
VEN-04119,0,1,0,0,0
VEN-04120,0,0,0,0,0
VEN-04121,0,0,0,0,0
VEN-04122,0,0,0,0,0
VEN-04123,0,1,0,0,0
VEN-04124,0,0,0,0,0
VEN-04125,1,0,1,0,0
VEN-04126,0,0,1,0,0
VEN-04127,0,0,0,0,0
VEN-04128,0,0,0,0,0
VEN-04129,0,0,1,0,0
VEN-04130,1,1,0,0,0
VEN-04131,0,0,0,0,0
VEN-04132,1,0,0,0,0
VEN-04133,0,0,0,0,0
VEN-04134,0,1,1,0,0
VEN-04135,0,0,0,0,0
VEN-04136,1,0,0,1,0
VEN-04137,0,0,0,0,0
VEN-04138,0,0,0,0,0
VEN-04139,0,0,0,0,0
VEN-04140,1,0,0,0,0
VEN-04141,0,0,0,0,1
VEN-04142,0,1,0,0,0
VEN-04143,0,0,0,0,0
VEN-04144,0,0,0,0,0
VEN-04145,0,0,0,1,0
VEN-04146,0,0,0,0,0
VEN-04147,0,0,0,0,1
VEN-04148,0,0,0,1,0
VEN-04149,0,0,0,0,0
VEN-04150,0,0,0,0,0
VEN-04151,0,0,0,0,0
VEN-04152,1,0,0,1,0
VEN-04153,0,0,0,0,0
VEN-04154,0,0,0,0,0
VEN-04155,0,1,0,0,0
VEN-04156,0,0,0,0,0
VEN-04157,0,0,0,0,0
VEN-04158,0,0,1,0,0
VEN-04159,0,0,0,0,0
VEN-04160,1,0,0,0,0
VEN-04161,0,0,0,0,0
VEN-04162,0,0,1,0,0
VEN-04163,0,0,0,0,0
VEN-04164,0,0,1,1,0
VEN-04165,0,0,0,0,0
VEN-04166,0,0,0,0,0
VEN-04167,0,0,0,0,0
VEN-04168,0,0,0,0,0
VEN-04169,0,0,0,0,0
VEN-04170,0,0,0,0,0
VEN-04171,0,0,0,0,0
VEN-04172,0,0,0,1,0
VEN-04173,0,0,0,0,0
VEN-04174,1,0,1,0,0
VEN-04175,0,0,0,0,0
VEN-04176,0,0,0,1,0
VEN-04177,0,0,0,0,0
VEN-04178,0,0,0,0,0
VEN-04179,0,0,0,1,0
VEN-04180,0,0,0,0,0
VEN-04181,0,0,0,0,0
VEN-04182,0,0,0,0,0
VEN-04183,0,0,0,0,0
VEN-04184,0,0,0,0,0
VEN-04185,0,0,0,1,0
VEN-04186,0,0,1,0,0
VEN-04187,0,1,0,1,0
VEN-04188,0,0,1,1,0
VEN-04189,0,0,0,1,0
VEN-04190,0,0,0,0,0
VEN-04191,0,0,0,0,1
VEN-04192,0,1,0,0,0
VEN-04193,0,0,0,0,0
VEN-04194,1,0,0,0,0
VEN-04195,0,0,0,0,0
VEN-04196,1,0,0,0,0
VEN-04197,0,0,0,0,0
VEN-04198,0,1,0,0,0
VEN-04199,0,0,0,0,0
VEN-04200,0,1,0,0,0
VEN-04201,0,0,0,0,0
VEN-04202,0,0,0,0,0
VEN-04203,0,0,0,1,1
VEN-04204,0,0,0,0,0
VEN-04205,0,0,0,0,1
VEN-04206,0,0,0,0,0
VEN-04207,0,0,0,0,0
VEN-04208,0,0,0,0,0
VEN-04209,1,1,1,1,0
VEN-04210,0,0,0,0,0
VEN-04211,1,1,0,0,0
VEN-04212,0,0,0,1,0
VEN-04213,0,0,0,0,0
VEN-04214,1,0,0,0,0
VEN-04215,0,0,0,0,1
VEN-04216,0,0,0,0,0
VEN-04217,0,0,0,0,0
VEN-04218,0,0,0,0,0
VEN-04219,0,0,0,0,0
VEN-04220,0,0,0,0,0
VEN-04221,0,0,0,0,0
VEN-04222,0,0,0,0,0
VEN-04223,0,0,0,0,0
VEN-04224,0,0,0,0,0
VEN-04225,0,0,0,0,0
VEN-04226,0,1,0,0,0
VEN-04227,0,1,0,0,0
VEN-04228,0,0,0,0,0
VEN-04229,0,0,0,1,0
VEN-04230,0,1,0,0,1
VEN-04231,0,1,0,0,0
VEN-04232,0,0,0,0,0
VEN-04233,0,0,0,0,0
VEN-04234,0,0,0,0,0
VEN-04235,0,0,0,1,0
VEN-04236,0,1,0,0,1
VEN-04237,0,0,0,1,1
VEN-04238,0,0,0,0,0
VEN-04239,0,0,0,0,0
VEN-04240,0,1,0,0,0
VEN-04241,0,0,0,0,0
VEN-04242,0,0,0,0,0
VEN-04243,0,0,0,0,0
VEN-04244,0,0,0,0,1
VEN-04245,0,0,0,0,0
VEN-04246,1,0,0,0,0
VEN-04247,0,0,0,0,0
VEN-04248,0,0,0,0,0
VEN-04249,1,0,0,0,0
VEN-04250,0,0,0,0,0
VEN-04251,0,0,0,0,0
VEN-04252,0,0,0,0,0
VEN-04253,1,0,0,0,0
VEN-04254,0,0,0,0,0
VEN-04255,0,0,1,0,0
VEN-04256,0,0,0,0,1
VEN-04257,0,0,0,0,0
VEN-04258,0,1,0,0,0
VEN-04259,0,0,1,0,0
VEN-04260,0,0,0,1,0
VEN-04261,0,0,0,0,0
VEN-04262,0,0,0,0,0
VEN-04263,0,0,0,1,0
VEN-04264,1,0,0,1,0
VEN-04265,1,0,0,1,1
VEN-04266,1,0,0,0,0
VEN-04267,0,0,0,0,0
VEN-04268,0,1,1,0,0
VEN-04269,0,0,0,0,0
VEN-04270,0,0,0,0,0
VEN-04271,0,1,1,0,0
VEN-04272,0,0,1,0,0
VEN-04273,0,0,0,0,0
VEN-04274,0,0,0,0,0
VEN-04275,1,0,1,0,0
VEN-04276,0,0,0,0,0
VEN-04277,0,0,0,0,0
VEN-04278,0,0,0,0,0
VEN-04279,0,0,0,0,0
VEN-04280,1,0,0,0,0
VEN-04281,0,0,0,1,0
VEN-04282,0,0,0,1,0
VEN-04283,0,0,0,0,0
VEN-04284,0,0,0,0,0
VEN-04285,0,1,0,0,0
VEN-04286,0,0,0,0,0
VEN-04287,0,0,0,0,0
VEN-04288,0,0,0,0,0
VEN-04289,0,0,0,0,0
VEN-04290,0,0,0,0,0
VEN-04291,0,0,0,0,0
VEN-04292,0,0,0,0,0
VEN-04293,0,0,0,0,1
VEN-04294,0,0,0,0,0
VEN-04295,0,0,0,0,0
VEN-04296,0,0,0,0,0
VEN-04297,0,0,0,0,0
VEN-04298,1,0,1,0,1
VEN-04299,1,1,0,0,0
VEN-04300,0,0,0,0,1
VEN-04301,0,0,0,0,0
VEN-04302,0,1,0,0,0
VEN-04303,1,1,0,0,1
VEN-04304,1,0,0,0,0
VEN-04305,0,1,0,0,0
VEN-04306,0,0,0,0,0
VEN-04307,1,0,0,1,0
VEN-04308,0,0,1,0,1
VEN-04309,0,0,0,0,0
VEN-04310,0,0,0,0,1
VEN-04311,0,0,0,0,0
VEN-04312,0,0,1,0,0
VEN-04313,1,0,0,0,0
VEN-04314,0,0,0,0,0
VEN-04315,0,1,1,0,0
VEN-04316,1,1,0,0,0
VEN-04317,0,0,0,0,0
VEN-04318,0,1,0,0,0
VEN-04319,1,0,0,0,0
VEN-04320,0,1,0,0,0
VEN-04321,0,1,0,0,0
VEN-04322,0,0,0,0,0
VEN-04323,0,0,0,0,0
VEN-04324,0,0,1,0,0
VEN-04325,0,1,0,0,0
VEN-04326,0,1,0,0,0
VEN-04327,0,1,0,0,0
VEN-04328,0,0,0,0,0
VEN-04329,0,0,0,1,1
VEN-04330,0,0,0,0,0
VEN-04331,0,1,0,0,0
VEN-04332,0,0,0,0,0
VEN-04333,0,0,0,0,0
VEN-04334,0,0,0,0,0
VEN-04335,0,0,0,0,0
VEN-04336,0,0,0,0,1
VEN-04337,0,0,0,0,0
VEN-04338,0,0,0,0,0
VEN-04339,1,0,0,0,0
VEN-04340,0,0,0,0,0
VEN-04341,1,0,0,0,0
VEN-04342,0,1,0,0,0
VEN-04343,0,1,0,0,0
VEN-04344,1,0,0,0,0
VEN-04345,0,0,0,1,0
VEN-04346,0,0,0,0,0
VEN-04347,1,0,0,1,0
VEN-04348,0,0,0,0,0
VEN-04349,0,0,0,1,0
VEN-04350,0,0,0,0,0
VEN-04351,0,0,0,0,0
VEN-04352,0,0,0,0,1
VEN-04353,0,0,0,1,0
VEN-04354,0,0,0,0,0
VEN-04355,0,0,0,0,0
VEN-04356,1,0,0,0,0
VEN-04357,0,0,0,0,0
VEN-04358,0,0,0,0,0
VEN-04359,0,0,0,0,0
VEN-04360,1,0,0,0,0
VEN-04361,0,1,0,0,0
VEN-04362,0,0,0,0,0
VEN-04363,0,0,0,0,0
VEN-04364,0,0,0,0,0
VEN-04365,0,0,0,0,0
VEN-04366,0,0,0,0,0
VEN-04367,0,1,0,0,0
VEN-04368,0,0,0,0,0
VEN-04369,0,0,0,1,0
VEN-04370,0,0,0,0,0
VEN-04371,0,0,0,0,0
VEN-04372,0,0,0,0,0
VEN-04373,0,0,0,0,0
VEN-04374,1,0,0,0,0
VEN-04375,0,0,0,0,0
VEN-04376,0,1,0,0,0
VEN-04377,0,0,0,0,0
VEN-04378,1,0,0,0,0
VEN-04379,0,0,0,0,0
VEN-04380,1,0,0,0,0
VEN-04381,0,0,1,0,0
VEN-04382,0,0,1,1,0
VEN-04383,0,0,0,0,0
VEN-04384,0,0,0,0,1
VEN-04385,0,0,0,0,0
VEN-04386,0,0,0,0,0
VEN-04387,1,1,0,0,0
VEN-04388,0,0,0,1,1
VEN-04389,1,0,1,0,0
VEN-04390,0,0,0,0,0
VEN-04391,0,0,1,1,0
VEN-04392,0,1,0,0,0
VEN-04393,0,0,0,0,1
VEN-04394,0,1,0,0,1
VEN-04395,0,1,0,0,0
VEN-04396,1,0,0,0,0
VEN-04397,0,0,0,0,0
VEN-04398,1,0,0,0,0
VEN-04399,0,0,0,0,0
VEN-04400,1,0,0,0,0
VEN-04401,1,0,0,1,0
VEN-04402,0,0,0,0,0
VEN-04403,0,0,0,0,0
VEN-04404,0,0,0,0,1
VEN-04405,0,0,0,0,0
VEN-04406,0,0,0,0,0
VEN-04407,0,0,0,0,1
VEN-04408,1,0,0,1,0
VEN-04409,0,0,0,0,1
VEN-04410,0,0,0,0,0
VEN-04411,0,0,0,0,0
VEN-04412,0,0,0,0,0
VEN-04413,0,0,0,0,0
VEN-04414,0,1,0,1,0
VEN-04415,0,0,0,0,0
VEN-04416,0,0,0,0,0
VEN-04417,0,0,0,0,0
VEN-04418,0,0,0,0,0
VEN-04419,0,0,0,0,0
VEN-04420,0,0,1,0,0
VEN-04421,0,0,0,0,1
VEN-04422,0,0,1,0,1
VEN-04423,0,0,1,0,0
VEN-04424,1,0,0,0,0
VEN-04425,0,0,0,1,0
VEN-04426,0,1,0,0,1
VEN-04427,1,0,0,0,0
VEN-04428,0,0,0,0,0
VEN-04429,0,1,0,0,0
VEN-04430,0,0,0,0,0
VEN-04431,0,0,0,0,0
VEN-04432,0,0,0,0,0
VEN-04433,0,0,0,0,0
VEN-04434,0,0,0,0,0
VEN-04435,1,1,0,0,0
VEN-04436,0,0,0,1,0
VEN-04437,0,0,1,0,0
VEN-04438,0,0,0,0,0
VEN-04439,0,0,0,0,1
VEN-04440,0,0,0,0,0
VEN-04441,1,0,0,1,0
VEN-04442,1,0,0,0,1
VEN-04443,1,0,0,0,0
VEN-04444,0,0,0,0,0
VEN-04445,1,0,0,0,0
VEN-04446,1,0,0,0,1
VEN-04447,1,0,0,0,0
VEN-04448,0,0,1,0,0
VEN-04449,0,0,0,0,0
VEN-04450,0,0,0,0,0
VEN-04451,0,0,0,1,0
VEN-04452,0,0,0,0,0
VEN-04453,0,0,0,0,0
VEN-04454,0,0,0,0,0
VEN-04455,0,0,0,0,0
VEN-04456,0,0,0,0,0
VEN-04457,1,1,0,0,0
VEN-04458,0,0,0,0,0
VEN-04459,0,0,0,0,0
VEN-04460,1,0,0,0,1
VEN-04461,0,0,0,1,0
VEN-04462,0,0,0,0,0
VEN-04463,0,1,0,1,0
VEN-04464,0,0,0,0,0
VEN-04465,0,0,0,0,0
VEN-04466,0,1,0,0,1
VEN-04467,0,0,0,0,0
VEN-04468,0,1,0,0,0
VEN-04469,0,0,0,0,0
VEN-04470,0,0,0,0,0
VEN-04471,0,0,0,0,0
VEN-04472,0,0,1,0,0
VEN-04473,0,0,0,0,0
VEN-04474,0,0,0,0,1
VEN-04475,0,0,1,0,0
VEN-04476,0,0,0,0,0
VEN-04477,0,0,0,0,0
VEN-04478,0,0,0,0,0
VEN-04479,0,0,0,0,0
VEN-04480,0,0,0,0,0
VEN-04481,0,0,0,0,0
VEN-04482,1,1,0,0,0
VEN-04483,0,0,0,0,0
VEN-04484,0,0,0,0,0
VEN-04485,0,0,0,0,1
VEN-04486,0,0,0,0,0
VEN-04487,0,0,0,0,0
VEN-04488,1,0,0,0,0
VEN-04489,0,0,0,1,0
VEN-04490,0,0,0,0,0
VEN-04491,0,1,0,0,1
VEN-04492,0,0,0,0,0
VEN-04493,0,0,0,0,0
VEN-04494,0,0,0,0,1
VEN-04495,0,0,0,0,0
VEN-04496,0,0,0,0,0
VEN-04497,0,0,0,1,0
VEN-04498,0,0,0,1,0
VEN-04499,0,0,0,0,0
VEN-04500,0,0,0,0,0
VEN-04501,0,0,0,0,0
VEN-04502,0,0,0,0,0
VEN-04503,0,0,0,1,1
VEN-04504,1,0,0,0,0
VEN-04505,0,0,0,0,0
VEN-04506,0,0,0,0,0
VEN-04507,0,0,0,0,0
VEN-04508,0,0,0,0,0
VEN-04509,0,0,0,0,0
VEN-04510,0,0,0,0,0
VEN-04511,0,0,0,0,0
VEN-04512,0,0,0,0,0
VEN-04513,0,0,0,0,0
VEN-04514,0,0,0,0,0
VEN-04515,0,0,0,0,0
VEN-04516,0,0,0,1,0
VEN-04517,1,0,0,0,0
VEN-04518,0,0,0,0,0
VEN-04519,0,0,0,0,1
VEN-04520,0,0,0,0,0
VEN-04521,0,0,0,0,0
VEN-04522,0,1,0,0,0
VEN-04523,0,1,0,0,0
VEN-04524,1,0,0,0,0
VEN-04525,1,0,0,0,0
VEN-04526,0,1,0,0,0
VEN-04527,0,0,0,1,0
VEN-04528,1,0,1,0,0
VEN-04529,0,0,0,0,0
VEN-04530,0,0,0,0,1
VEN-04531,0,0,0,0,0
VEN-04532,0,0,0,0,0
VEN-04533,0,0,0,0,0
VEN-04534,0,0,0,0,1
VEN-04535,0,0,0,0,0
VEN-04536,0,1,0,0,0
VEN-04537,1,0,0,0,0
VEN-04538,0,0,0,0,0
VEN-04539,0,0,1,0,0
VEN-04540,1,0,0,0,0
VEN-04541,0,0,0,0,0
VEN-04542,0,0,0,0,0
VEN-04543,0,1,0,0,0
VEN-04544,0,0,0,0,0
VEN-04545,0,0,0,0,0
VEN-04546,1,0,0,0,0
VEN-04547,1,0,0,0,0
VEN-04548,1,0,0,0,0
VEN-04549,0,0,0,1,0
VEN-04550,1,0,0,0,0
VEN-04551,0,0,0,0,0
VEN-04552,0,0,0,0,0
VEN-04553,0,0,0,0,0
VEN-04554,0,0,0,0,0
VEN-04555,0,0,0,0,0
VEN-04556,0,0,0,0,0
VEN-04557,0,0,0,0,0
VEN-04558,0,0,0,0,0
VEN-04559,0,0,0,1,1
VEN-04560,0,1,0,0,0
VEN-04561,0,0,0,1,0
VEN-04562,0,0,0,0,0
VEN-04563,0,1,0,0,0
VEN-04564,1,0,0,0,0
VEN-04565,0,1,1,0,0
VEN-04566,0,0,0,0,0
VEN-04567,1,0,0,0,1
VEN-04568,1,0,0,0,0
VEN-04569,0,0,0,0,0
VEN-04570,0,0,0,0,0
VEN-04571,0,0,0,0,0
VEN-04572,0,0,0,1,0
VEN-04573,0,0,0,0,0
VEN-04574,0,1,0,0,0
VEN-04575,0,0,1,0,0
VEN-04576,0,0,0,1,0
VEN-04577,0,1,0,0,0
VEN-04578,1,1,0,0,0
VEN-04579,0,0,0,0,0
VEN-04580,0,0,0,0,0
VEN-04581,0,0,0,1,0
VEN-04582,1,0,0,0,0
VEN-04583,0,1,0,0,0
VEN-04584,0,0,1,0,0
VEN-04585,0,0,0,0,0
VEN-04586,1,0,0,0,0
VEN-04587,0,1,0,0,0
VEN-04588,0,0,1,1,0
VEN-04589,0,0,1,0,0
VEN-04590,0,0,0,0,0
VEN-04591,1,0,0,0,0
VEN-04592,0,0,0,0,0
VEN-04593,0,0,0,0,0
VEN-04594,0,0,0,0,0
VEN-04595,0,0,0,0,0
VEN-04596,0,0,0,0,0
VEN-04597,0,0,0,0,0
VEN-04598,0,1,0,0,0
VEN-04599,0,0,0,0,0
VEN-04600,0,1,1,0,0
VEN-04601,0,0,0,0,1
VEN-04602,0,0,0,0,0
VEN-04603,0,0,0,0,0
VEN-04604,1,0,0,0,0
VEN-04605,0,0,0,0,0
VEN-04606,0,0,0,0,0
VEN-04607,0,0,0,0,0
VEN-04608,0,0,0,0,0
VEN-04609,0,0,1,0,0
VEN-04610,0,0,0,0,0
VEN-04611,0,0,0,0,0
VEN-04612,0,0,1,0,0
VEN-04613,1,0,0,0,0
VEN-04614,0,0,0,1,0
VEN-04615,0,0,0,0,0
VEN-04616,0,0,1,0,0
VEN-04617,0,0,0,0,0
VEN-04618,0,0,0,0,0
VEN-04619,0,0,0,0,0
VEN-04620,0,1,0,0,0
VEN-04621,0,0,0,0,0
VEN-04622,1,0,0,0,0
VEN-04623,0,0,0,0,0
VEN-04624,0,0,0,0,0
VEN-04625,0,0,0,0,0
VEN-04626,1,1,0,0,0
VEN-04627,0,0,0,0,1
VEN-04628,0,0,1,0,1
VEN-04629,0,0,0,0,0
VEN-04630,0,0,0,0,0
VEN-04631,0,0,0,1,0
VEN-04632,0,0,1,0,0
VEN-04633,0,1,0,0,0
VEN-04634,0,0,0,0,0
VEN-04635,0,0,0,0,0
VEN-04636,0,0,0,0,0
VEN-04637,1,0,0,1,0
VEN-04638,0,0,0,0,0
VEN-04639,0,0,0,0,0
VEN-04640,0,0,0,0,0
VEN-04641,0,1,0,0,0
VEN-04642,1,0,0,0,0
VEN-04643,0,0,0,0,0
VEN-04644,0,0,0,1,0
VEN-04645,0,0,0,0,1
VEN-04646,0,0,0,0,1
VEN-04647,0,0,1,0,0
VEN-04648,0,0,0,0,0
VEN-04649,0,0,0,0,0
VEN-04650,1,0,1,0,0
VEN-04651,0,0,0,0,0
VEN-04652,0,0,0,0,0
VEN-04653,0,0,0,0,0
VEN-04654,1,0,0,1,0
VEN-04655,0,0,1,1,0
VEN-04656,0,0,0,0,0
VEN-04657,0,0,0,0,0
VEN-04658,0,0,1,0,0
VEN-04659,0,1,0,0,0
VEN-04660,0,0,0,0,0
VEN-04661,0,0,0,0,1
VEN-04662,0,1,0,0,0
VEN-04663,0,0,0,0,0
VEN-04664,0,0,0,0,0
VEN-04665,0,0,0,0,1
VEN-04666,0,0,0,0,0
VEN-04667,1,0,0,0,0
VEN-04668,0,0,0,0,0
VEN-04669,0,0,0,0,0
VEN-04670,0,0,0,0,0
VEN-04671,0,0,0,0,0
VEN-04672,0,0,0,0,0
VEN-04673,0,0,1,0,0
VEN-04674,1,0,1,0,0
VEN-04675,0,0,0,0,0
VEN-04676,0,0,0,0,0
VEN-04677,0,0,0,1,0
VEN-04678,0,0,0,1,0
VEN-04679,0,0,0,0,0
VEN-04680,0,0,0,1,0
VEN-04681,0,0,0,0,0
VEN-04682,0,0,0,0,0
VEN-04683,0,0,0,0,1
VEN-04684,0,1,0,0,0
VEN-04685,1,0,0,0,0
VEN-04686,0,1,0,0,0
VEN-04687,1,0,0,0,0
VEN-04688,0,0,0,0,0
VEN-04689,0,0,0,0,1
VEN-04690,0,0,0,0,0
VEN-04691,0,0,0,0,0
VEN-04692,1,0,0,1,1
VEN-04693,1,0,0,0,1
VEN-04694,0,1,0,0,0
VEN-04695,0,0,0,0,0
VEN-04696,0,0,0,0,0
VEN-04697,0,0,0,0,1
VEN-04698,0,0,0,0,0
VEN-04699,0,0,0,0,0
VEN-04700,1,0,0,0,0
VEN-04701,0,0,0,0,0
VEN-04702,0,0,0,0,0
VEN-04703,0,0,1,0,1
VEN-04704,0,1,0,0,0
VEN-04705,0,0,0,0,0
VEN-04706,0,0,0,0,0
VEN-04707,0,0,0,0,0
VEN-04708,0,0,0,0,0
VEN-04709,0,0,0,0,0
VEN-04710,0,0,0,0,0
VEN-04711,0,0,0,1,0
VEN-04712,0,0,0,0,0
VEN-04713,0,1,0,0,0
VEN-04714,0,1,0,0,0
VEN-04715,0,1,0,0,0
VEN-04716,0,0,0,0,0
VEN-04717,1,0,0,0,0
VEN-04718,0,0,0,0,0
VEN-04719,0,0,0,0,0
VEN-04720,0,0,0,0,0
VEN-04721,0,1,1,0,0
VEN-04722,0,0,0,1,0
VEN-04723,0,0,0,0,0
VEN-04724,0,0,0,0,0
VEN-04725,0,0,0,0,0
VEN-04726,0,0,0,0,0
VEN-04727,0,0,0,0,0
VEN-04728,0,1,0,0,0
VEN-04729,0,0,0,0,0
VEN-04730,0,0,0,0,0
VEN-04731,0,0,0,0,0
VEN-04732,0,0,0,0,0
VEN-04733,0,0,0,0,0
VEN-04734,0,0,1,1,0
VEN-04735,0,0,0,1,0
VEN-04736,1,0,0,0,0
VEN-04737,0,0,0,0,0
VEN-04738,0,0,0,0,0
VEN-04739,0,0,0,1,0
VEN-04740,0,0,0,0,0
VEN-04741,1,1,0,0,0
VEN-04742,0,0,0,0,0
VEN-04743,0,1,1,0,0
VEN-04744,0,0,0,0,0
VEN-04745,0,1,0,0,0
VEN-04746,1,0,0,0,0
VEN-04747,0,1,0,0,0
VEN-04748,0,0,0,0,0
VEN-04749,0,0,0,0,0
VEN-04750,0,0,0,0,0
VEN-04751,0,0,0,1,0
VEN-04752,1,0,0,0,0
VEN-04753,0,1,0,0,0
VEN-04754,0,0,0,0,0
VEN-04755,0,1,0,0,0
VEN-04756,0,0,1,0,0
VEN-04757,0,0,0,0,0
VEN-04758,1,0,0,0,1
VEN-04759,0,1,0,0,0
VEN-04760,0,0,0,0,0
VEN-04761,0,0,0,0,0
VEN-04762,0,1,1,0,0
VEN-04763,0,0,0,0,0
VEN-04764,0,0,1,1,0
VEN-04765,0,0,0,0,1
VEN-04766,0,0,0,0,1
VEN-04767,0,0,1,0,0
VEN-04768,0,0,0,0,0
VEN-04769,0,0,1,0,1
VEN-04770,0,0,0,0,0
VEN-04771,0,0,0,0,0
VEN-04772,0,0,0,0,0
VEN-04773,0,0,0,0,0
VEN-04774,0,0,0,0,1
VEN-04775,0,0,0,0,1
VEN-04776,0,0,1,0,0
VEN-04777,0,0,0,0,0
VEN-04778,0,1,0,0,0
VEN-04779,0,1,0,0,0
VEN-04780,0,0,0,0,0
VEN-04781,0,0,0,0,0
VEN-04782,0,1,1,0,0
VEN-04783,1,1,0,1,0
VEN-04784,0,0,0,0,0
VEN-04785,0,0,0,0,0
VEN-04786,0,0,0,0,1
VEN-04787,0,0,1,1,0
VEN-04788,0,0,0,1,0
VEN-04789,0,0,0,0,0
VEN-04790,0,0,0,0,1
VEN-04791,0,0,0,0,0
VEN-04792,0,0,0,0,0
VEN-04793,0,0,1,0,0
VEN-04794,0,0,0,0,0
VEN-04795,1,0,0,0,0
VEN-04796,0,0,0,0,0
VEN-04797,0,0,0,0,0
VEN-04798,1,0,0,0,0
VEN-04799,0,0,0,0,0
VEN-04800,0,1,0,1,0
VEN-04801,0,0,0,0,0
VEN-04802,0,0,0,0,0
VEN-04803,0,0,0,0,0
VEN-04804,1,0,0,0,1
VEN-04805,0,0,1,0,0
VEN-04806,0,0,0,0,0
VEN-04807,0,0,0,0,0
VEN-04808,0,0,0,0,0
VEN-04809,0,0,0,0,1
VEN-04810,0,0,0,0,0
VEN-04811,0,0,0,0,0
VEN-04812,0,0,0,0,0
VEN-04813,0,0,0,0,0
VEN-04814,0,0,0,0,0
VEN-04815,0,0,0,0,0
VEN-04816,1,0,0,0,0
VEN-04817,0,0,0,0,0
VEN-04818,0,0,0,0,0
VEN-04819,0,0,0,0,0
VEN-04820,0,0,0,0,0
VEN-04821,0,0,0,0,0
VEN-04822,0,0,0,0,1
VEN-04823,0,0,0,0,0
VEN-04824,0,0,0,0,0
VEN-04825,0,1,1,0,0
VEN-04826,0,0,0,0,1
VEN-04827,0,0,0,0,0
VEN-04828,0,0,0,0,0
VEN-04829,0,0,0,0,1
VEN-04830,0,0,0,0,0
VEN-04831,1,0,1,0,0
VEN-04832,1,0,0,0,0
VEN-04833,0,0,0,0,0
VEN-04834,0,0,0,0,0
VEN-04835,0,0,0,0,0
VEN-04836,0,0,0,0,0
VEN-04837,0,0,1,0,0
VEN-04838,0,0,0,0,0
VEN-04839,0,0,0,0,0
VEN-04840,0,0,0,0,0
VEN-04841,0,0,0,0,0
VEN-04842,0,0,0,0,0
VEN-04843,0,0,0,0,0
VEN-04844,0,0,0,0,0
VEN-04845,0,0,0,0,0
VEN-04846,0,0,0,1,0
VEN-04847,0,0,1,0,0
VEN-04848,0,0,0,1,0
VEN-04849,0,0,0,0,0
VEN-04850,0,1,0,0,0
VEN-04851,0,0,0,0,0
VEN-04852,0,0,0,0,1
VEN-04853,0,0,0,1,1
VEN-04854,0,0,0,0,0
VEN-04855,1,0,0,0,0
VEN-04856,0,0,0,0,0
VEN-04857,0,0,0,1,0
VEN-04858,1,0,0,0,0
VEN-04859,0,1,1,0,0
VEN-04860,1,0,0,0,0
VEN-04861,0,0,0,0,0
VEN-04862,0,0,0,0,0
VEN-04863,0,0,0,0,0
VEN-04864,1,0,0,0,0
VEN-04865,0,0,0,0,0
VEN-04866,0,0,0,0,0
VEN-04867,0,0,0,0,0
VEN-04868,0,0,0,0,1
VEN-04869,0,0,0,0,0
VEN-04870,0,0,0,0,0
VEN-04871,0,0,0,0,0
VEN-04872,0,0,0,1,0
VEN-04873,0,1,1,0,0
VEN-04874,0,0,0,0,0
VEN-04875,0,0,0,0,0
VEN-04876,0,0,1,0,0
VEN-04877,0,0,0,0,1
VEN-04878,0,0,0,0,0
VEN-04879,0,0,0,1,0
VEN-04880,0,0,0,0,0
VEN-04881,1,0,1,0,0
VEN-04882,0,0,0,0,0
VEN-04883,0,0,0,0,0
VEN-04884,1,0,0,0,0
VEN-04885,0,0,0,0,1
VEN-04886,0,0,1,0,0
VEN-04887,0,0,0,0,0
VEN-04888,0,0,0,0,0
VEN-04889,0,0,1,0,0
VEN-04890,0,0,0,0,0
VEN-04891,0,0,0,0,0
VEN-04892,1,0,0,0,0
VEN-04893,0,0,1,0,0
VEN-04894,0,0,0,0,0
VEN-04895,0,0,0,0,0
VEN-04896,0,0,0,0,0
VEN-04897,0,0,0,0,0
VEN-04898,0,0,0,0,0
VEN-04899,0,0,0,0,0
VEN-04900,0,0,0,0,0
VEN-04901,0,0,0,0,0
VEN-04902,0,0,0,0,0
VEN-04903,0,0,0,0,0
VEN-04904,0,0,0,1,0
VEN-04905,0,0,0,0,1
VEN-04906,0,0,0,1,1
VEN-04907,0,0,0,0,0
VEN-04908,0,0,0,0,0
VEN-04909,0,0,0,0,0
VEN-04910,1,0,0,0,0
VEN-04911,0,0,0,0,0
VEN-04912,0,0,0,0,0
VEN-04913,0,0,0,0,0
VEN-04914,0,0,1,1,0
VEN-04915,0,0,0,0,0
VEN-04916,1,0,0,0,0
VEN-04917,0,0,0,0,0
